DistrictId,WardId,StreetId,Size,Rooms,Toilets,Type,FurnishingSell,Urgent,Price
8,89,827,57.0,2,2,Chung cư,Hoàn thiện cơ bản,1,1390000000.0
7,81,723,68.0,2,2,Chung cư,,0,2850000000.0
15,190,1839,54.0,1,1,Chung cư,,1,5300000000.0
15,193,1864,38.0,1,1,Chung cư,,1,2300000000.0
7,76,602,30.0,2,2,Chung cư,,0,1380000000.0
19,240,2295,78.0,3,2,Chung cư,Nội thất đầy đủ,0,3850000000.0
24,312,2756,105.4,3,2,Chung cư,Bàn giao thô,0,4900000000.0
8,88,816,68.0,2,2,Chung cư,Nội thất đầy đủ,0,3500000000.0
8,87,802,83.0,2,2,Chung cư,,0,3500000000.0
19,241,2313,62.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2250000000.0
19,240,2295,63.32,2,2,Chung cư,Hoàn thiện cơ bản,1,2920000000.0
2,16,180,53.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2069999999.9999998
15,188,1833,51.0,2,2,Chung cư,,0,2790000000.0
19,245,2373,80.0,3,2,Chung cư,Nội thất cao cấp,1,3500000000.0
9,102,902,69.0,2,0,Chung cư,Nội thất cao cấp,0,4400000000.0
19,245,2373,84.0,2,2,Chung cư,Nội thất đầy đủ,0,4150000000.0000005
13,163,1507,80.0,2,2,Chung cư,,0,3800000000.0
7,74,583,121.0,3,2,Chung cư,,0,3900000000.0
17,216,2050,110.0,3,2,Chung cư,,0,5400000000.0
20,254,2511,56.0,2,1,Chung cư,Hoàn thiện cơ bản,1,2720000000.0
24,312,2756,96.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3050000000.0
7,78,666,36.0,1,0,Chung cư,Hoàn thiện cơ bản,0,1800000000.0
8,89,832,76.0,3,2,Chung cư,Nội thất đầy đủ,0,2250000000.0
2,16,174,64.0,2,2,Chung cư,Nội thất đầy đủ,0,1870000000.0
4,32,326,85.0,2,0,Chung cư,,1,3250000000.0
13,157,1425,57.0,2,2,Chung cư,,0,1950000000.0
24,311,2752,95.0,2,0,Chung cư,,0,1460000000.0
8,98,880,74.0,2,2,Chung cư,,0,2600000000.0
9,102,902,59.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2500000000.0
8,98,880,74.0,2,2,Chung cư,,0,2200000000.0
7,78,666,74.0,2,2,Chung cư,Bàn giao thô,0,3679000000.0
14,171,1664,82.0,3,2,Chung cư,Nội thất đầy đủ,0,2900000000.0
8,86,759,79.0,2,2,Chung cư,,0,2700000000.0
14,166,1546,56.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2730000000.0
18,239,2278,42.0,2,1,Chung cư,Nội thất đầy đủ,0,1450000000.0
24,312,2756,75.0,2,2,Chung cư,Nội thất cao cấp,0,3500000000.0
15,193,1864,38.0,1,1,Chung cư,Hoàn thiện cơ bản,0,2049999999.9999998
9,102,902,70.0,2,2,Chung cư,,0,2950000000.0
9,102,902,91.0,3,2,Chung cư,,0,4200000000.0
4,32,328,60.0,2,1,Chung cư,,0,3300000000.0
9,102,902,59.0,2,0,Chung cư,Hoàn thiện cơ bản,1,2780000000.0
19,241,2313,62.0,2,2,Chung cư,,0,2350000000.0
14,166,1546,61.0,2,1,Chung cư,Hoàn thiện cơ bản,0,3150000000.0
4,32,326,50.0,1,0,Chung cư,,0,3300000000.0
15,183,1802,100.0,3,3,Duplex,Nội thất cao cấp,0,7500000000.0
15,190,1839,75.0,2,0,Chung cư,,0,4900000000.0
18,225,2124,28.0,2,1,Chung cư,,1,1520000000.0
18,225,2122,38.0,2,2,Chung cư,,0,1330000000.0
9,102,902,55.1,2,2,,,1,1800000000.0
20,254,2512,73.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2600000000.0
7,78,666,45.0,2,1,Chung cư,Hoàn thiện cơ bản,0,1600000000.0
19,249,2458,60.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2400000000.0
9,104,920,74.0,3,2,Chung cư,Hoàn thiện cơ bản,0,2200000000.0
8,90,835,91.0,3,2,Chung cư,Nội thất đầy đủ,0,4850000000.0
14,166,1546,75.0,2,2,Chung cư,,0,3200000000.0
15,194,1869,60.0,2,1,Chung cư,,0,2280000000.0
24,312,2756,71.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3700000000.0
15,192,1853,45.4,2,1,Chung cư,Nội thất đầy đủ,0,2400000000.0
7,78,666,65.0,2,2,Chung cư,Nội thất đầy đủ,1,3900000000.0
7,81,723,70.0,2,1,Chung cư,,1,2800000000.0
7,77,616,77.0,3,2,Chung cư,Nội thất cao cấp,0,3900000000.0
4,44,380,75.0,2,0,Chung cư,,0,6580000000.0
7,78,666,28.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1550000000.0
7,76,608,70.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1950000000.0
19,241,2313,65.0,2,2,Chung cư,Nội thất đầy đủ,0,1670000000.0
19,245,2373,72.0,2,1,Chung cư,,0,2545000000.0
19,245,2373,104.0,3,2,Chung cư,,0,5000000000.0
7,74,583,97.0,3,2,Chung cư,Nội thất đầy đủ,0,2400000000.0
2,13,144,100.0,3,2,Chung cư,Nội thất cao cấp,1,5500000000.0
8,96,862,70.0,2,2,Chung cư,,0,3500000000.0
7,82,732,70.0,2,2,Chung cư,,0,4000000000.0
8,84,740,117.0,3,2,Chung cư,,1,2800000000.0
19,240,2295,84.0,3,0,Chung cư,,0,4300000000.0
24,312,2756,61.0,2,0,Chung cư,,1,1800000000.0
19,241,2312,93.0,3,2,Chung cư,,1,4300000000.0
19,247,2409,32.0,2,0,Chung cư,,1,1550000000.0
14,166,1536,96.0,3,3,Chung cư,Nội thất đầy đủ,1,2899000000.0
19,246,2390,65.0,2,1,Chung cư,,0,1700000000.0
9,102,902,67.0,2,2,Chung cư,,1,2450000000.0
9,102,902,46.3,1,1,Chung cư,Nội thất đầy đủ,0,2603000000.0
9,100,893,48.2,1,1,Chung cư,Nội thất đầy đủ,0,2738000000.0
9,100,893,47.0,2,0,Chung cư,Hoàn thiện cơ bản,0,2700000000.0
7,79,680,98.0,2,2,Chung cư,Nội thất đầy đủ,0,7000000000.0
8,98,880,74.0,2,2,Chung cư,,0,2150000000.0
15,192,1859,73.0,2,2,Chung cư,,0,2150000000.0
8,88,816,68.0,2,2,Chung cư,Nội thất cao cấp,0,3600000000.0
8,86,759,30.0,2,2,Chung cư,Nội thất đầy đủ,0,1480000000.0
4,44,380,71.0,2,0,Chung cư,,0,6700000000.0
7,74,589,45.0,1,1,Chung cư,,1,1730000000.0
2,18,228,75.0,2,2,Chung cư,Nội thất cao cấp,1,5800000000.0
7,74,589,45.0,1,1,Chung cư,,0,1700000000.0
20,251,2484,59.0,2,2,Chung cư,Nội thất cao cấp,0,2150000000.0
12,153,1349,50.0,2,1,Chung cư,,0,1930000000.0
13,159,1455,110.0,3,0,Chung cư,Nội thất đầy đủ,0,3600000000.0
15,190,1839,54.0,1,1,Chung cư,Nội thất cao cấp,1,3900000000.0
9,99,888,40.0,3,0,Chung cư,,0,1480000000.0
9,102,902,59.0,2,1,Chung cư,Nội thất cao cấp,1,2350000000.0
15,193,1864,67.0,2,2,Chung cư,Nội thất đầy đủ,0,4050000000.0
24,312,2756,62.0,2,0,,,1,1850000000.0
24,312,2756,60.0,2,1,Chung cư,Nội thất đầy đủ,0,1980000000.0
19,241,2313,74.0,3,0,Chung cư,Hoàn thiện cơ bản,0,3400000000.0
7,74,583,75.0,2,2,Chung cư,Nội thất cao cấp,0,2400000000.0
19,245,2373,88.0,2,2,Chung cư,,0,4300000000.0
18,227,2149,33.0,2,2,Chung cư,,0,1395000000.0
2,13,144,109.0,3,2,Chung cư,,0,6600000000.0
9,102,902,82.3,3,3,Chung cư,,0,4038000000.0000005
20,260,2539,63.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2300000000.0
10,125,1106,76.0,2,2,Chung cư,Nội thất đầy đủ,1,1350000000.0
19,245,2373,118.0,3,2,Chung cư,Hoàn thiện cơ bản,0,6500000000.0
15,178,1770,62.0,2,1,Chung cư,,1,3150000000.0
19,245,2373,96.0,2,2,Chung cư,Hoàn thiện cơ bản,0,5250000000.0
2,13,144,73.0,2,2,Chung cư,,1,4500000000.0
16,208,1991,50.0,1,1,Chung cư,,0,2000000000.0
8,98,880,73.0,2,2,Chung cư,,0,2200000000.0
9,100,893,67.8,2,2,Chung cư,Hoàn thiện cơ bản,0,2600000000.0
15,190,1839,52.0,1,1,Chung cư,Nội thất đầy đủ,0,2400000000.0
5,58,478,103.0,2,1,Duplex,,0,2500000000.0
8,98,880,73.0,2,2,Chung cư,,1,2600000000.0
9,100,893,67.6,2,2,Chung cư,,0,2800000000.0
18,227,2149,80.0,2,2,Chung cư,Nội thất đầy đủ,0,2900000000.0
8,98,880,73.0,2,2,Chung cư,,1,2450000000.0
8,98,880,73.0,2,0,Chung cư,,1,2150000000.0
8,98,880,82.0,2,2,Chung cư,,0,1270000000.0
10,125,1108,39.0,2,2,Chung cư,,0,1485000000.0
18,235,2219,48.0,2,2,Chung cư,Nội thất đầy đủ,0,1900000000.0
14,166,1526,68.0,2,2,Chung cư,Hoàn thiện cơ bản,1,3200000000.0
19,245,2373,50.0,1,0,Chung cư,,0,1900000000.0
19,244,2363,70.0,2,2,Chung cư,,0,1450000000.0
19,247,2418,65.0,2,2,Chung cư,Nội thất đầy đủ,0,1180000000.0
8,87,803,71.99,2,1,Chung cư,,0,3100000000.0
14,174,1726,33.9,1,1,Chung cư,Nội thất đầy đủ,0,620000000.0
9,102,902,60.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2240000000.0
2,13,148,97.0,2,2,Chung cư,Nội thất đầy đủ,1,5050000000.0
7,77,616,69.0,2,2,Chung cư,Nội thất cao cấp,0,3650000000.0
2,13,148,75.0,2,2,Chung cư,,0,4450000000.0
2,13,148,80.0,2,2,Chung cư,Hoàn thiện cơ bản,0,4880000000.0
11,129,1139,30.0,2,2,Chung cư,,1,1410000000.0
16,197,1891,30.0,2,2,Chung cư,,1,1390000000.0
17,217,2065,80.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1590000000.0
18,239,2291,72.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1450000000.0
6,69,548,40.0,2,2,Chung cư,,1,1270000000.0
18,238,2262,74.0,2,2,Chung cư,,0,1650000000.0
16,200,1915,30.0,2,2,Chung cư,Nội thất đầy đủ,1,1420000000.0
13,165,1515,30.0,2,2,Chung cư,,0,1520000000.0
13,160,1465,20.0,2,2,Chung cư,,1,1580000000.0
19,247,2409,64.0,2,2,Chung cư,,1,1400000000.0
19,247,2418,20.0,2,2,Chung cư,Nội thất đầy đủ,0,1480000000.0
17,219,2081,58.0,2,2,Chung cư,,1,1540000000.0
4,32,326,20.0,2,2,Chung cư,Nội thất đầy đủ,1,1600000000.0
4,36,344,77.0,2,0,"Căn hộ dịch vụ, mini",,0,1890000000.0
16,196,1874,71.0,2,0,"Căn hộ dịch vụ, mini",,1,1890000000.0
9,102,902,47.0,2,1,Chung cư,Nội thất cao cấp,0,2215000000.0
12,153,1349,59.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2350000000.0
12,151,1314,57.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1800000000.0
9,100,893,27.0,3,2,Chung cư,Nội thất đầy đủ,0,1450000000.0
7,74,583,62.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2250000000.0
14,169,1588,83.0,3,2,Chung cư,,0,2020000000.0
24,312,2756,106.0,3,2,Chung cư,,1,2600000000.0
19,241,2310,75.0,2,2,Chung cư,,0,2400000000.0
13,157,1425,69.0,2,2,Chung cư,Nội thất đầy đủ,0,2150000000.0
13,157,1425,56.99,2,2,,,1,1850000000.0
20,252,2486,55.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1200000000.0
14,166,1546,80.0,2,2,Chung cư,,0,3900000000.0
14,166,1546,80.0,2,2,Chung cư,,0,3700000000.0
13,164,1508,88.5,2,2,Chung cư,Hoàn thiện cơ bản,0,2900000000.0
9,102,902,69.0,2,2,Chung cư,,1,2950000000.0
11,141,1219,62.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2850000000.0
19,244,2357,88.0,3,2,Chung cư,Nội thất đầy đủ,0,3800000000.0
9,104,925,67.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3000000000.0
2,16,180,61.0,2,2,Chung cư,,0,2250000000.0
9,104,925,67.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2999000000.0
9,104,925,67.0,2,2,Chung cư,Nội thất đầy đủ,0,3400000000.0
16,196,1875,76.0,2,2,Chung cư,Nội thất đầy đủ,0,3800000000.0
16,196,1874,69.0,2,2,Chung cư,Nội thất cao cấp,0,4200000000.0
5,57,471,48.0,2,1,Chung cư,,0,1500000000.0
19,245,2373,98.0,3,2,Chung cư,,0,4350000000.0
12,151,1313,57.0,1,1,Chung cư,,1,1450000000.0
9,104,925,67.0,2,2,Chung cư,,0,3390000000.0
19,245,2373,127.0,3,2,Duplex,Hoàn thiện cơ bản,1,4985000000.0
20,265,2563,39.0,1,0,Chung cư,,0,700000000.0
11,133,1167,75.0,2,0,Chung cư,Nội thất đầy đủ,0,3500000000.0
17,221,2100,50.0,1,1,Chung cư,,0,4099999999.9999995
12,151,1313,61.0,2,0,Chung cư,,0,2600000000.0
20,260,2539,83.0,3,2,Chung cư,,0,2600000000.0
18,227,2140,69.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3980000000.0
18,227,2149,96.0,3,2,Chung cư,Bàn giao thô,0,5400000000.0
12,151,1313,76.0,2,2,Chung cư,,0,1750000000.0
7,73,576,73.0,2,2,Chung cư,,0,3150000000.0
7,76,608,76.0,2,2,Chung cư,,0,4000000000.0
19,245,2373,71.2,2,2,Chung cư,,0,3580000000.0
8,98,875,69.0,2,2,Chung cư,,1,1790000000.0
2,13,154,62.0,2,0,Chung cư,Hoàn thiện cơ bản,0,2450000000.0
9,102,902,48.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1850000000.0
8,89,832,62.0,2,2,Chung cư,,0,1950000000.0
8,92,845,33.5,2,1,,,0,1000000000.0
8,89,832,79.99,3,2,Chung cư,,0,2230000000.0
4,44,380,68.0,1,1,Chung cư,Nội thất đầy đủ,0,6300000000.0
5,48,402,40.0,1,1,Chung cư,,0,2900000000.0
4,44,380,84.0,2,2,Chung cư,Nội thất đầy đủ,0,7300000000.0
7,74,589,88.0,2,2,Chung cư,,0,2880000000.0
9,102,902,55.0,1,1,Chung cư,Nội thất cao cấp,0,2400000000.0
14,166,1526,72.0,2,2,Chung cư,Nội thất đầy đủ,0,2150000000.0
19,245,2373,112.0,3,2,Chung cư,Nội thất đầy đủ,0,5000000000.0
12,153,1349,57.0,2,0,Chung cư,,0,2350000000.0
20,265,2563,40.0,1,1,Chung cư,,0,710000000.0
2,13,144,31.0,1,1,Chung cư,,0,1880000000.0
4,32,326,80.0,2,2,Chung cư,,0,4900000000.0
9,102,902,46.0,1,0,Chung cư,Nội thất cao cấp,0,1850000000.0
7,78,666,37.0,2,1,Chung cư,,0,1690000000.0
15,182,1795,64.0,2,2,Chung cư,,0,2250000000.0
15,192,1848,60.0,2,0,Chung cư,,0,2600000000.0
19,241,2313,72.0,2,2,Chung cư,,0,2380000000.0
8,88,816,60.0,2,2,Chung cư,,1,2880000000.0
19,241,2313,67.0,2,0,Chung cư,,0,2850000000.0
2,16,174,60.0,2,1,Chung cư,Hoàn thiện cơ bản,0,1750000000.0
15,193,1864,86.0,3,2,Chung cư,,0,5000000000.0
8,89,827,57.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1390000000.0
19,245,2373,96.0,2,2,Chung cư,,0,7300000000.0
13,157,1425,57.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1850000000.0
8,88,816,36.0,1,1,Officetel,Bàn giao thô,1,1800000000.0
7,73,579,69.0,2,2,Chung cư,Nội thất đầy đủ,0,2800000000.0
2,13,148,60.0,2,2,Chung cư,,0,3200000000.0
2,18,228,90.0,3,2,Chung cư,Nội thất đầy đủ,0,7300000000.0
20,254,2511,56.0,2,1,Chung cư,,0,3600000000.0
20,254,2511,72.0,2,2,Chung cư,,0,3450000000.0
2,13,148,68.0,2,2,Chung cư,,1,4000000000.0
20,254,2511,72.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3400000000.0
7,81,723,82.0,2,2,Chung cư,,0,3500000000.0
7,81,723,54.0,1,1,Chung cư,Hoàn thiện cơ bản,0,2200000000.0
2,13,145,54.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2000000000.0
14,170,1632,100.0,3,2,Chung cư,Nội thất đầy đủ,0,2650000000.0
2,18,228,70.0,2,2,Chung cư,Nội thất đầy đủ,0,5600000000.0
12,151,1320,63.0,2,2,Chung cư,,0,2100000000.0
24,310,2748,45.0,1,1,Chung cư,,0,2300000000.0
9,102,902,69.0,2,2,Chung cư,Nội thất cao cấp,0,2600000000.0
20,254,2511,72.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3300000000.0
2,18,228,70.0,2,2,Chung cư,Nội thất cao cấp,0,6000000000.0
11,141,1218,65.0,2,2,Chung cư,,0,3500000000.0
7,74,588,58.0,2,1,Chung cư,,1,2100000000.0
8,86,759,90.0,3,2,Chung cư,,0,3690000000.0
8,98,880,73.0,2,2,Chung cư,,0,2250000000.0
11,140,1210,73.0,3,2,Chung cư,,0,3800000000.0
15,193,1864,52.0,1,1,Officetel,,0,3000000000.0
14,173,1715,64.0,2,1,Chung cư,,0,2180000000.0
6,72,567,78.0,3,2,Chung cư,,0,2900000000.0
19,245,2373,65.01,2,2,Chung cư,,0,3000000000.0
15,193,1864,66.0,2,2,Chung cư,,0,4000000000.0
6,68,538,50.0,2,1,Chung cư,,0,1950000000.0
20,254,2511,72.0,2,2,Chung cư,Nội thất đầy đủ,0,3400000000.0
14,166,1546,56.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2700000000.0
14,166,1546,78.0,2,2,,,0,3850000000.0
17,218,2071,60.0,2,1,Chung cư,Nội thất đầy đủ,0,4300000000.0
20,254,2511,79.01,2,2,,,0,3850000000.0
24,312,2756,74.0,2,0,Chung cư,,0,2200000000.0
8,88,816,75.0,2,2,Chung cư,,0,3500000000.0
2,13,155,77.0,2,2,Chung cư,Hoàn thiện cơ bản,0,7500000000.0
8,98,880,73.0,2,2,Chung cư,,0,2150000000.0
24,312,2756,75.0,2,2,Chung cư,Nội thất đầy đủ,0,3120000000.0
24,312,2756,73.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2300000000.0
2,13,155,50.0,1,1,Chung cư,Nội thất đầy đủ,0,6400000000.0
9,102,902,68.0,2,0,Chung cư,Hoàn thiện cơ bản,1,2400000000.0
9,102,902,70.0,3,2,Chung cư,Nội thất đầy đủ,0,2700000000.0
9,102,902,59.0,2,1,Chung cư,,0,2150000000.0
9,102,902,81.5,3,0,Chung cư,Hoàn thiện cơ bản,0,3050000000.0
9,102,902,30.0,1,0,Chung cư,,0,1450000000.0
9,102,902,47.0,1,0,Chung cư,,0,1970000000.0
9,102,902,27.0,1,0,Chung cư,,0,1500000000.0
9,102,902,69.0,2,2,Chung cư,,0,2700000000.0
9,102,902,27.2,1,1,Chung cư,,0,1577000000.0
9,102,902,59.1,2,0,Chung cư,Nội thất đầy đủ,0,2260000000.0
9,102,902,46.5,1,0,Chung cư,,0,1900000000.0
9,102,902,33.6,1,0,Chung cư,,0,1550000000.0
9,102,902,30.0,1,0,Chung cư,,0,1400000000.0
20,260,2536,50.0,2,2,Chung cư,Nội thất đầy đủ,0,1420000000.0
20,260,2536,50.0,2,2,Chung cư,,0,1420000000.0
14,166,1546,75.0,2,2,Chung cư,Nội thất đầy đủ,0,3300000000.0
12,147,1272,58.0,2,2,Chung cư,Nội thất đầy đủ,0,2089999999.9999998
7,78,666,38.0,2,1,Chung cư,,0,1600000000.0
9,99,888,90.0,3,2,Chung cư,,0,3200000000.0
7,78,664,30.0,1,1,Officetel,Nội thất đầy đủ,0,1600000000.0
12,148,1278,54.0,2,1,Chung cư,Hoàn thiện cơ bản,0,1800000000.0
23,306,2733,32.0,2,2,Chung cư,Nội thất cao cấp,0,250000000.0
8,86,759,80.0,2,2,Chung cư,,0,3750000000.0
16,199,1898,48.0,2,1,Chung cư,Hoàn thiện cơ bản,0,1770000000.0
9,102,902,39.0,1,1,Chung cư,Hoàn thiện cơ bản,1,1400000000.0
19,245,2373,103.0,3,2,Chung cư,,1,5600000000.0
17,219,2079,28.0,2,2,Chung cư,Nội thất đầy đủ,0,1890000000.0
19,241,2313,63.0,2,2,Chung cư,,0,2350000000.0
2,11,116,96.0,3,2,Chung cư,Hoàn thiện cơ bản,0,5774000000.0
19,249,2458,63.0,2,2,Chung cư,,0,2400000000.0
19,242,2315,83.0,3,2,Chung cư,,0,2200000000.0
7,82,732,72.0,2,2,Chung cư,,1,4200000000.0
2,16,174,60.0,2,0,Chung cư,,0,1750000000.0
2,16,180,53.0,2,0,Chung cư,,0,1950000000.0
19,241,2310,62.0,2,2,Chung cư,Nội thất đầy đủ,1,2100000000.0
9,102,902,35.0,1,1,Chung cư,,0,1700000000.0
8,86,759,70.0,2,2,Chung cư,,1,3200000000.0
8,89,827,57.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1425000000.0
8,89,832,79.0,3,2,Chung cư,Nội thất cao cấp,0,2260000000.0
10,125,1109,69.7,2,2,Chung cư,Nội thất cao cấp,0,7000000000.0
12,143,1228,75.0,2,2,Chung cư,Nội thất đầy đủ,0,1900000000.0
12,151,1314,65.0,2,2,Chung cư,,0,1850000000.0
12,151,1314,54.0,2,2,Chung cư,,0,1600000000.0
8,89,832,75.0,3,2,Chung cư,Hoàn thiện cơ bản,0,2140000000.0000002
4,36,344,29.0,1,1,Chung cư,,0,2250000000.0
9,102,902,52.0,1,1,Chung cư,Nội thất cao cấp,1,2288000000.0
19,245,2373,71.0,2,2,Chung cư,,0,3700000000.0
13,156,1412,70.0,2,2,Chung cư,,0,3700000000.0
7,74,583,47.01,1,1,Chung cư,,0,1750000000.0
9,102,902,59.0,2,2,Chung cư,Hoàn thiện cơ bản,1,2450000000.0
9,102,902,59.0,2,1,Chung cư,Nội thất đầy đủ,0,2200000000.0
9,102,902,47.0,1,0,,,0,1980000000.0
9,102,902,47.0,2,1,Chung cư,Nội thất đầy đủ,0,1820000000.0
19,245,2373,71.0,2,2,Chung cư,,1,3680000000.0
8,88,816,50.0,1,0,Chung cư,,0,2150000000.0
12,151,1314,70.0,3,2,Chung cư,Nội thất đầy đủ,0,2000000000.0
7,74,583,73.0,2,2,Chung cư,,0,2280000000.0
9,102,902,33.6,1,0,Chung cư,,0,1550000000.0
2,13,148,44.0,1,1,Officetel,Nội thất đầy đủ,0,2500000000.0
24,312,2756,100.0,3,2,Chung cư,Nội thất đầy đủ,0,5800000000.0
19,245,2373,98.0,3,2,Chung cư,Nội thất đầy đủ,0,4300000000.0
2,18,228,65.0,2,2,Chung cư,Nội thất cao cấp,1,5900000000.0
7,78,666,30.0,1,0,Chung cư,,0,1500000000.0
9,102,902,35.0,1,1,Chung cư,,0,1500000000.0
19,245,2373,71.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1850000000.0
24,312,2756,73.0,2,2,Chung cư,Nội thất đầy đủ,1,2100000000.0
15,193,1864,41.0,2,2,Chung cư,,0,1170000000.0
24,312,2756,106.0,3,2,Chung cư,Nội thất đầy đủ,1,2500000000.0
6,70,554,65.05,2,2,Chung cư,Nội thất đầy đủ,1,3500000000.0
8,98,880,72.0,2,2,Chung cư,Nội thất đầy đủ,0,2650000000.0
19,245,2373,71.0,2,2,Chung cư,,1,3650000000.0
17,219,2079,36.0,1,1,Officetel,Nội thất cao cấp,1,2100000000.0
19,245,2373,63.0,2,1,Chung cư,,0,3390000000.0
1,6,55,60.0,3,2,Duplex,Nội thất cao cấp,0,4400000000.0
8,88,814,61.0,2,2,Chung cư,,0,2200000000.0
19,245,2373,53.0,1,1,Chung cư,,1,2900000000.0
20,254,2511,76.0,2,2,Chung cư,,1,1725000000.0
2,13,148,74.0,2,2,Officetel,Hoàn thiện cơ bản,0,3320000000.0
8,86,759,74.0,2,0,"Căn hộ dịch vụ, mini",,0,1590000000.0
8,87,785,60.0,2,1,Chung cư,,0,2100000000.0
9,102,902,81.0,3,0,Chung cư,Hoàn thiện cơ bản,1,3700000000.0
19,245,2373,104.0,3,2,Chung cư,Nội thất cao cấp,0,5000000000.0
8,87,802,43.0,1,1,Officetel,,0,2350000000.0
19,245,2373,98.0,3,2,Chung cư,Nội thất cao cấp,0,4099999999.9999995
7,81,723,53.0,3,0,Chung cư,,0,3650000000.0
17,219,2081,103.0,3,2,Chung cư,Nội thất cao cấp,1,6650000000.0
7,78,666,53.0,1,1,Chung cư,Hoàn thiện cơ bản,0,2850000000.0
7,78,666,26.0,1,1,Officetel,Hoàn thiện cơ bản,0,1600000000.0
7,78,666,26.0,1,1,Officetel,Hoàn thiện cơ bản,0,1599000000.0
2,11,116,80.0,2,2,Chung cư,Hoàn thiện cơ bản,0,4890000000.0
2,11,116,95.0,3,2,Chung cư,Hoàn thiện cơ bản,0,6122000000.0
18,227,2149,36.0,1,1,Officetel,,1,2000000000.0
14,166,1526,36.0,1,1,Chung cư,,0,2300000000.0
19,245,2373,93.0,3,2,Chung cư,Nội thất cao cấp,0,3600000000.0
9,102,902,69.0,2,2,Chung cư,,0,2780000000.0
15,190,1839,72.0,2,2,Chung cư,Nội thất đầy đủ,0,2690000000.0
24,312,2756,80.0,3,2,Chung cư,,0,3800000000.0
24,312,2756,80.0,2,2,Chung cư,Bàn giao thô,0,4160000000.0
14,166,1536,64.0,2,2,Chung cư,Nội thất đầy đủ,1,1760000000.0
20,265,2563,39.0,1,0,Chung cư,,0,665000000.0
20,254,2511,95.0,3,2,Chung cư,Hoàn thiện cơ bản,0,4350000000.0
2,13,148,69.0,2,2,Chung cư,,1,4380000000.0
19,245,2373,112.0,3,2,Chung cư,Nội thất cao cấp,0,5500000000.0
14,166,1541,37.0,1,1,Chung cư,,1,700000000.0
7,78,666,70.0,2,0,Chung cư,,0,3200000000.0
12,151,1314,43.0,2,1,Chung cư,,0,1280000000.0
2,16,174,65.0,2,2,Chung cư,,0,1870000000.0
13,165,1525,66.0,2,2,Chung cư,Nội thất đầy đủ,0,3100000000.0
2,13,144,49.0,1,1,Chung cư,Nội thất đầy đủ,0,2700000000.0
24,312,2755,72.0,3,2,Chung cư,Nội thất đầy đủ,0,2900000000.0
17,219,2079,36.0,1,1,Chung cư,Nội thất đầy đủ,0,2100000000.0
24,312,2756,71.0,2,0,Chung cư,,0,3250000000.0
8,98,875,50.0,1,0,Chung cư,,0,1590000000.0
20,252,2486,63.0,2,2,Chung cư,,0,1150000000.0
24,312,2756,106.0,3,2,Chung cư,Nội thất đầy đủ,0,2500000000.0
11,133,1168,72.0,2,2,Chung cư,Nội thất đầy đủ,0,3300000000.0
9,102,902,61.0,2,1,Chung cư,,0,2170000000.0
9,102,902,47.0,1,1,Chung cư,Nội thất đầy đủ,1,1900000000.0
11,133,1168,75.0,2,0,Chung cư,Nội thất cao cấp,0,3600000000.0
1,7,80,91.0,2,0,Chung cư,Nội thất đầy đủ,0,5400000000.0
11,141,1216,65.0,2,0,Chung cư,,0,1900000000.0
20,262,2547,84.0,2,2,Chung cư,Nội thất cao cấp,0,600000000.0
11,141,1217,60.0,2,0,Chung cư,,0,1950000000.0
19,247,2418,83.0,3,2,Chung cư,Nội thất đầy đủ,0,3750000000.0
3,25,281,28.0,2,0,Chung cư,Nội thất đầy đủ,0,2200000000.0
20,254,2511,111.0,3,3,Chung cư,,0,5166000000.0
8,98,880,73.0,2,2,Chung cư,,0,2200000000.0
