price,area,bedroom,toilet,district,province
7900000000.0,135.0,3.0,2.0,Quận 7,Hồ Chí Minh
29500000000.0,57.0,6.0,8.0,Quận 1,Hồ Chí Minh
4710000000.0,70.2,2.0,2.0,Bình Tân,Hồ Chí Minh
5100000000.0,75.2,3.0,2.0,Nam Từ Liêm,Hà Nội
4800000000.0,50.0,1.0,1.0,Quận 2,Hồ Chí Minh
12500000000.0,128.0,3.0,2.0,Quận 7,Hồ Chí Minh
20000000000.0,105.0,8.0,9.0,Đà Lạt,Lâm Đồng
590000000.0,107.5,2.0,2.0,Điện Bàn,Quảng Nam
16800000000.0,80.0,5.0,6.0,Quận 10,Hồ Chí Minh
4850000000.0,50.0,4.0,3.0,Nhà Bè,Hồ Chí Minh
590000000.0,95.0,2.0,2.0,Điện Bàn,Quảng Nam
12500000000.0,52.0,6.0,7.0,Tây Hồ,Hà Nội
12900000000.0,100.7,3.0,3.0,Bình Thạnh,Hồ Chí Minh
5900000000.0,122.0,3.0,3.0,Cầu Giấy,Hà Nội
1500000000.0,46.0,1.0,1.0,Thuận An,Bình Dương
8500000000.0,90.0,2.0,2.0,Đà Lạt,Lâm Đồng
10500000000.0,78.0,4.0,4.0,Tân Phú,Hồ Chí Minh
1400000000.0,56.0,2.0,2.0,Dĩ An,Bình Dương
13900000000.0,59.16,6.0,7.0,Quận 1,Hồ Chí Minh
5700000000.0,30.0,4.0,3.0,Quận 6,Hồ Chí Minh
3140000000.0,131.0,2.0,2.0,An Dương,Hải Phòng
650000000.0,155.0,3.0,3.0,Đạ Huoai,Lâm Đồng
8199999999.999999,117.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
17200000000.0,90.4,6.0,6.0,Quận 5,Hồ Chí Minh
650000000.0,155.0,3.0,3.0,Đạ Huoai,Lâm Đồng
8199999999.999999,117.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
17200000000.0,90.4,6.0,6.0,Quận 5,Hồ Chí Minh
1550000000.0,51.0,2.0,2.0,Dĩ An,Bình Dương
2700000000.0,53.5,2.0,2.0,Bình Tân,Hồ Chí Minh
16070000000.0,119.0,2.0,2.0,Gia Lâm,Hà Nội
4780000000.0,40.0,3.0,2.0,Quận 11,Hồ Chí Minh
5800000000.0,35.0,3.0,4.0,Hoàng Mai,Hà Nội
1600000000.0,51.0,2.0,1.0,Dĩ An,Bình Dương
5500000000.0,135.0,3.0,3.0,Nhà Bè,Hồ Chí Minh
9200000000.0,38.0,6.0,1.0,Hà Đông,Hà Nội
3650000000.0,92.0,2.0,2.0,Quận 7,Hồ Chí Minh
1510000000.0,126.0,2.0,2.0,Nghĩa Đàn,Nghệ An
4340000000.0,76.0,2.0,2.0,Quận 2,Hồ Chí Minh
15000000000.0,56.0,6.0,7.0,Quận 2,Hồ Chí Minh
1450000000.0,80.0,2.0,2.0,Nghi Sơn,Thanh Hóa
868860000.0,54.0,2.0,1.0,An Dương,Hải Phòng
10950000000.0,95.0,5.0,5.0,Thủ Đức,Hồ Chí Minh
2450000000.0,45.0,1.0,1.0,Đông Anh,Hà Nội
9800000000.0,115.0,3.0,2.0,Quận 7,Hồ Chí Minh
26000000000.0,190.6,15.0,16.0,Sơn Trà,Đà Nẵng
4179999999.9999995,56.0,1.0,1.0,Quận 2,Hồ Chí Minh
17500000000.0,62.5,5.0,5.0,Đông Anh,Hà Nội
2250000000.0,123.0,2.0,2.0,Long Thành,Đồng Nai
4500000000.0,59.0,1.0,1.0,Tân Bình,Hồ Chí Minh
31000000000.0,78.0,6.0,8.0,Quận 3,Hồ Chí Minh
5800000000.0,100.0,3.0,2.0,Nhà Bè,Hồ Chí Minh
4340000000.0,76.0,2.0,2.0,Quận 2,Hồ Chí Minh
6300000000.0,67.3,2.0,2.0,Thủ Đức,Hồ Chí Minh
25500000000.0,66.8,6.0,7.0,Quận 10,Hồ Chí Minh
8700000000.0,148.9,3.0,2.0,Quận 7,Hồ Chí Minh
13000000000.0,70.0,2.0,2.0,Nam Từ Liêm,Hà Nội
15000000000.0,163.0,4.0,4.0,Quận 7,Hồ Chí Minh
9700000000.0,78.0,6.0,5.0,Văn Giang,Hưng Yên
1750000000.0,40.0,1.0,1.0,Hà Đông,Hà Nội
6900000000.0,81.5,2.0,2.0,Quận 7,Hồ Chí Minh
8500000000.0,60.3,5.0,5.0,Thủ Đức,Hồ Chí Minh
12500000000.0,170.0,3.0,3.0,Dĩ An,Bình Dương
2000000000.0,100.0,2.0,2.0,Biên Hòa,Đồng Nai
15400000000.0,81.0,4.0,4.0,Long Biên,Hà Nội
11500000000.0,117.0,5.0,6.0,Thủ Đức,Hồ Chí Minh
2550000000.0,85.0,2.0,2.0,Dĩ An,Bình Dương
15200000000.0,140.0,6.0,6.0,Nhà Bè,Hồ Chí Minh
2900000000.0,58.0,2.0,2.0,Quận 9,Hồ Chí Minh
1500000000.0,90.0,2.0,2.0,Sóc Sơn,Hà Nội
19000000000.0,113.0,3.0,2.0,Quận 7,Hồ Chí Minh
19000000000.0,113.0,3.0,2.0,Quận 7,Hồ Chí Minh
6200000000.0,98.2,2.0,2.0,Bình Chánh,Hồ Chí Minh
1100000000.0,80.0,2.0,2.0,Đức Hòa,Long An
3480000000.0,32.0,2.0,2.0,Bình Tân,Hồ Chí Minh
8500000000.0,89.0,5.0,5.0,Thủ Đức,Hồ Chí Minh
1800000000.0,100.0,2.0,2.0,Long Thành,Đồng Nai
17800000000.0,180.0,7.0,8.0,Bình Tân,Hồ Chí Minh
3800000000.0,100.4,2.0,2.0,Dĩ An,Bình Dương
5000000000.0,77.0,2.0,2.0,Long Biên,Hà Nội
3850000000.0,74.0,2.0,2.0,Quận 7,Hồ Chí Minh
4500000000.0,75.0,2.0,2.0,Quận 2,Hồ Chí Minh
3500000000.0,80.6,2.0,2.0,Quận 9,Hồ Chí Minh
4900000000.0,71.0,2.0,2.0,Cầu Giấy,Hà Nội
3850000000.0,74.0,2.0,2.0,Quận 7,Hồ Chí Minh
4500000000.0,75.0,2.0,2.0,Quận 2,Hồ Chí Minh
3500000000.0,80.6,2.0,2.0,Quận 9,Hồ Chí Minh
4900000000.0,71.0,2.0,2.0,Cầu Giấy,Hà Nội
2700000000.0,45.0,1.0,1.0,Vũng Tàu,Bà Rịa Vũng Tàu
12400000000.0,129.3,3.0,2.0,Quận 7,Hồ Chí Minh
2750000000.0,24.0,2.0,2.0,Bình Tân,Hồ Chí Minh
2040000000.0,61.0,2.0,2.0,Thủ Dầu Một,Bình Dương
2650000000.0,26.0,3.0,3.0,Hoàng Mai,Hà Nội
6900000000.0,113.0,3.0,2.0,Nam Từ Liêm,Hà Nội
2000000000.0,20.0,2.0,2.0,Bình Tân,Hồ Chí Minh
2000000000.0,20.0,2.0,2.0,Bình Tân,Hồ Chí Minh
21000000000.0,80.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
2750000000.0,24.0,2.0,2.0,Bình Tân,Hồ Chí Minh
6500000000.0,51.0,1.0,1.0,Quận 2,Hồ Chí Minh
5400000000.0,70.0,2.0,2.0,Cầu Giấy,Hà Nội
16500000000.0,90.0,2.0,2.0,Phú Nhuận,Hồ Chí Minh
2800000000.0,45.0,1.0,1.0,Vũng Tàu,Bà Rịa Vũng Tàu
2350000000.0,50.0,2.0,1.0,Thuận An,Bình Dương
3380000000.0,74.24,2.0,2.0,Quận 7,Hồ Chí Minh
3850000000.0,42.0,2.0,2.0,Bình Tân,Hồ Chí Minh
3580000000.0,64.0,2.0,2.0,Quận 9,Hồ Chí Minh
30500000000.0,205.0,3.0,3.0,Tân Bình,Hồ Chí Minh
16500000000.0,90.0,2.0,2.0,Phú Nhuận,Hồ Chí Minh
2800000000.0,45.0,1.0,1.0,Vũng Tàu,Bà Rịa Vũng Tàu
2350000000.0,50.0,2.0,1.0,Thuận An,Bình Dương
3380000000.0,74.24,2.0,2.0,Quận 7,Hồ Chí Minh
3850000000.0,42.0,2.0,2.0,Bình Tân,Hồ Chí Minh
11930000000.0,145.5,3.0,2.0,Đống Đa,Hà Nội
19490000000.0,85.0,6.0,7.0,Hà Đông,Hà Nội
1250000000.0,60.0,2.0,2.0,Bến Lức,Long An
18800000000.0,175.0,3.0,3.0,Tân Bình,Hồ Chí Minh
5800000000.0,100.0,2.0,2.0,Cầu Giấy,Hà Nội
1600000000.0,31.7,1.0,1.0,Nam Từ Liêm,Hà Nội
2150000000.0,95.0,2.0,2.0,Liên Chiểu,Đà Nẵng
12800000000.0,72.0,2.0,2.0,Long Biên,Hà Nội
1600000000.0,31.7,1.0,1.0,Nam Từ Liêm,Hà Nội
2150000000.0,95.0,2.0,2.0,Liên Chiểu,Đà Nẵng
12800000000.0,72.0,2.0,2.0,Long Biên,Hà Nội
13200000000.0,150.0,3.0,2.0,Quận 7,Hồ Chí Minh
1070000000.0000001,70.0,2.0,2.0,Bến Lức,Long An
3300000000.0,52.0,2.0,2.0,Quận 9,Hồ Chí Minh
2800000000.0,108.0,2.0,2.0,Liên Chiểu,Đà Nẵng
6000000000.0,74.0,2.0,2.0,Nam Từ Liêm,Hà Nội
1300000000.0,90.0,2.0,2.0,Đức Hòa,Long An
2620000000.0,80.0,2.0,2.0,Vũng Tàu,Bà Rịa Vũng Tàu
1400000000.0,28.0,1.0,1.0,Quận 7,Hồ Chí Minh
11200000000.0,63.0,4.0,3.0,Hà Đông,Hà Nội
2660000000.0,45.0,1.0,1.0,Vũng Tàu,Bà Rịa Vũng Tàu
2200000000.0,100.0,2.0,2.0,Tân An,Long An
2400000000.0,68.0,2.0,2.0,Dĩ An,Bình Dương
2620000000.0,80.0,2.0,2.0,Vũng Tàu,Bà Rịa Vũng Tàu
1400000000.0,28.0,1.0,1.0,Quận 7,Hồ Chí Minh
11200000000.0,63.0,4.0,3.0,Hà Đông,Hà Nội
2660000000.0,45.0,1.0,1.0,Vũng Tàu,Bà Rịa Vũng Tàu
2200000000.0,100.0,2.0,2.0,Tân An,Long An
8700000000.0,80.0,2.0,2.0,Bình Tân,Hồ Chí Minh
7000000000.0,100.0,3.0,2.0,Cầu Giấy,Hà Nội
2049999999.9999998,144.0,2.0,2.0,Nhơn Trạch,Đồng Nai
6500000000.0,57.0,5.0,4.0,Bình Tân,Hồ Chí Minh
2800000000.0,68.0,2.0,2.0,Quận 8,Hồ Chí Minh
20000000000.0,129.0,2.0,2.0,Hoài Đức,Hà Nội
6500000000.0,94.5,4.0,4.0,Nha Trang,Khánh Hòa
6500000000.0,94.5,4.0,4.0,Nha Trang,Khánh Hòa
1530000000.0,120.0,2.0,2.0,Sóc Trăng,Sóc Trăng
10300000000.0,92.0,3.0,3.0,Hà Đông,Hà Nội
3500000000.0,67.0,2.0,2.0,Thanh Trì,Hà Nội
5200000000.0,46.0,3.0,2.0,Quận 7,Hồ Chí Minh
2920000000.0,65.0,2.0,2.0,Quận 7,Hồ Chí Minh
3500000000.0,53.0,1.0,2.0,Hải Châu,Đà Nẵng
4300000000.0,98.0,3.0,2.0,Nam Từ Liêm,Hà Nội
2390000000.0,55.5,2.0,2.0,Quốc Oai,Hà Nội
5600000000.0,92.0,3.0,2.0,Thuận An,Bình Dương
11200000000.0,99.75,2.0,2.0,Quận 2,Hồ Chí Minh
5680000000.0,35.0,3.0,4.0,Hai Bà Trưng,Hà Nội
5680000000.0,35.0,3.0,4.0,Hai Bà Trưng,Hà Nội
4500000000.0,63.0,2.0,2.0,Đống Đa,Hà Nội
23990000000.0,85.0,6.0,7.0,Hà Đông,Hà Nội
4350000000.0,50.8,3.0,3.0,Quận 9,Hồ Chí Minh
3000000000.0,65.0,2.0,2.0,Tân Bình,Hồ Chí Minh
6500000000.0,56.0,4.0,4.0,Thanh Trì,Hà Nội
23500000000.0,123.0,2.0,2.0,Nam Từ Liêm,Hà Nội
2470000000.0,52.0,1.0,1.0,Quận 8,Hồ Chí Minh
7810000000.0,136.0,4.0,2.0,Nam Từ Liêm,Hà Nội
8500000000.0,44.0,4.0,3.0,Hải Châu,Đà Nẵng
1490000000.0,59.6,2.0,2.0,Liên Chiểu,Đà Nẵng
2200000000.0,59.4,2.0,2.0,Thủ Đức,Hồ Chí Minh
24000000000.0,180.0,4.0,3.0,Hai Bà Trưng,Hà Nội
3400000000.0,68.0,2.0,2.0,Quận 8,Hồ Chí Minh
5500000000.0,110.0,3.0,2.0,Nam Từ Liêm,Hà Nội
14500000000.0,100.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
5300000000.0,48.0,6.0,5.0,Văn Giang,Hưng Yên
24000000000.0,180.0,4.0,3.0,Hai Bà Trưng,Hà Nội
3400000000.0,68.0,2.0,2.0,Quận 8,Hồ Chí Minh
5500000000.0,110.0,3.0,2.0,Nam Từ Liêm,Hà Nội
14500000000.0,100.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
5300000000.0,48.0,6.0,5.0,Văn Giang,Hưng Yên
19800000000.0,100.0,6.0,4.0,Thanh Trì,Hà Nội
3300000000.0,42.0,1.0,1.0,Nam Từ Liêm,Hà Nội
9100000000.0,153.7,3.0,3.0,Cầu Giấy,Hà Nội
5500000000.0,70.0,2.0,2.0,Cầu Giấy,Hà Nội
6800000000.0,109.0,3.0,2.0,Thanh Xuân,Hà Nội
26000000000.0,55.0,2.0,2.0,Ba Đình,Hà Nội
13500000000.0,50.0,5.0,6.0,Đống Đa,Hà Nội
4250000000.0,95.0,3.0,2.0,Quận 8,Hồ Chí Minh
1800000000.0,175.0,3.0,3.0,Hóc Môn,Hồ Chí Minh
19500000000.0,75.0,2.0,2.0,Hoàn Kiếm,Hà Nội
12500000000.0,65.0,4.0,5.0,Cầu Giấy,Hà Nội
9200000000.0,115.0,2.0,2.0,Quận 12,Hồ Chí Minh
7500000000.0,62.0,3.0,2.0,Quận 7,Hồ Chí Minh
13500000000.0,40.0,1.0,1.0,Tây Hồ,Hà Nội
29500000000.0,166.0,19.0,20.0,Sơn Trà,Đà Nẵng
9600000000.0,92.5,3.0,4.0,Dĩ An,Bình Dương
12500000000.0,50.0,1.0,1.0,Hoàn Kiếm,Hà Nội
4099999999.9999995,62.68,2.0,2.0,Gia Lâm,Hà Nội
19900000000.0,84.0,2.0,2.0,Quận 3,Hồ Chí Minh
4219999999.9999995,75.0,2.0,2.0,Từ Sơn,Bắc Ninh
24000000000.0,79.0,3.0,4.0,Hà Đông,Hà Nội
18000000000.0,150.0,2.0,2.0,Gia Lâm,Hà Nội
23000000000.0,80.0,2.0,2.0,Tây Hồ,Hà Nội
7200000000.0,45.0,4.0,3.0,Đống Đa,Hà Nội
8369999999.999999,90.0,2.0,2.0,Từ Sơn,Bắc Ninh
8369999999.999999,90.0,2.0,2.0,Từ Sơn,Bắc Ninh
13500000000.0,112.0,7.0,6.0,Bình Tân,Hồ Chí Minh
27000000000.0,130.7,2.0,2.0,Hoài Đức,Hà Nội
22000000000.0,180.0,3.0,3.0,Quận 9,Hồ Chí Minh
4200000000.0,75.0,2.0,2.0,Nha Trang,Khánh Hòa
4900000000.0,75.0,2.0,2.0,Từ Sơn,Bắc Ninh
6850000000.0,135.0,3.0,2.0,Hà Đông,Hà Nội
7800000000.0,46.0,6.0,5.0,Thanh Xuân,Hà Nội
6500000000.0,64.0,5.0,5.0,Bình Tân,Hồ Chí Minh
9600000000.0,70.0,2.0,2.0,Văn Giang,Hưng Yên
14500000000.0,50.0,1.0,1.0,Tây Hồ,Hà Nội
7800000000.0,46.0,6.0,5.0,Thanh Xuân,Hà Nội
6500000000.0,64.0,5.0,5.0,Bình Tân,Hồ Chí Minh
9600000000.0,70.0,2.0,2.0,Văn Giang,Hưng Yên
14500000000.0,50.0,1.0,1.0,Tây Hồ,Hà Nội
10530000000.0,102.0,3.0,4.0,Huế,Thừa Thiên Huế
5300000000.0,105.0,3.0,2.0,Tân Phú,Hồ Chí Minh
10000000000.0,90.0,2.0,2.0,Nhơn Trạch,Đồng Nai
31000000000.0,179.0,3.0,3.0,Quận 9,Hồ Chí Minh
4250000000.0,112.0,4.0,4.0,Hương Thủy,Thừa Thiên Huế
7800000000.0,35.0,6.0,4.0,Hoàng Mai,Hà Nội
2920000000.0,162.0,4.0,2.0,Mỹ Đức,Hà Nội
1900000000.0,90.0,2.0,2.0,Việt Trì,Phú Thọ
2700000000.0,53.0,1.0,1.0,Quận 2,Hồ Chí Minh
19800000000.0,90.0,6.0,2.0,Hoàng Mai,Hà Nội
16000000000.0,65.0,2.0,2.0,Cầu Giấy,Hà Nội
4500000000.0,80.0,2.0,2.0,Quận 9,Hồ Chí Minh
2300000000.0,54.6,2.0,2.0,Quận 9,Hồ Chí Minh
2500000000.0,76.0,2.0,2.0,Dĩ An,Bình Dương
5500000000.0,80.0,2.0,2.0,Thanh Xuân,Hà Nội
4300000000.0,36.5,5.0,5.0,Thanh Trì,Hà Nội
8900000000.0,108.0,2.0,2.0,Đông Anh,Hà Nội
29030000000.0,85.0,7.0,7.0,Ba Đình,Hà Nội
33000000000.0,128.0,35.0,35.0,Ba Đình,Hà Nội
6350000000.0,35.0,3.0,4.0,Nam Từ Liêm,Hà Nội
33000000000.0,128.0,35.0,35.0,Ba Đình,Hà Nội
6350000000.0,35.0,3.0,4.0,Nam Từ Liêm,Hà Nội
5600000000.0,72.0,2.0,2.0,Bắc Ninh,Bắc Ninh
16500000000.0,65.0,2.0,2.0,Ba Đình,Hà Nội
12500000000.0,116.0,4.0,2.0,Tân Bình,Hồ Chí Minh
3200000000.0,62.0,2.0,2.0,Nam Từ Liêm,Hà Nội
990000000.0,103.0,2.0,1.0,Trảng Bàng,Tây Ninh
20000000000.0,65.0,2.0,2.0,Ba Đình,Hà Nội
2300000000.0,46.0,2.0,1.0,Quận 9,Hồ Chí Minh
4000000000.0,78.0,2.0,2.0,Nam Từ Liêm,Hà Nội
17500000000.0,120.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
26000000000.0,124.0,8.0,5.0,Bắc Từ Liêm,Hà Nội
3550000000.0,38.0,1.0,1.0,Long Biên,Hà Nội
4099999999.9999995,75.0,2.0,2.0,Nha Trang,Khánh Hòa
12600000000.0,50.0,1.0,1.0,Cầu Giấy,Hà Nội
17300000000.0,90.0,2.0,2.0,Long Biên,Hà Nội
4099999999.9999995,75.0,2.0,2.0,Nha Trang,Khánh Hòa
12600000000.0,50.0,1.0,1.0,Cầu Giấy,Hà Nội
17300000000.0,90.0,2.0,2.0,Long Biên,Hà Nội
2550000000.0,35.0,3.0,3.0,Thanh Trì,Hà Nội
400000000.0,40.0,1.0,1.0,Cần Giuộc,Long An
6480000000.0,62.0,2.0,2.0,Hoàng Mai,Hà Nội
4700000000.0,71.0,2.0,2.0,Cầu Giấy,Hà Nội
12650000000.0,151.0,3.0,2.0,Quận 7,Hồ Chí Minh
5300000000.0,42.0,2.0,3.0,Quận 6,Hồ Chí Minh
27000000000.0,180.0,3.0,3.0,Quận 3,Hồ Chí Minh
27000000000.0,180.0,3.0,3.0,Quận 3,Hồ Chí Minh
4900000000.0,70.0,2.0,2.0,Cầu Giấy,Hà Nội
2500000000.0,70.0,2.0,2.0,Sơn Trà,Đà Nẵng
1850000000.0,44.0,1.0,1.0,Nha Trang,Khánh Hòa
20000000000.0,110.0,5.0,3.0,Cầu Giấy,Hà Nội
9800000000.0,176.0,3.0,2.0,Thanh Xuân,Hà Nội
3350000000.0,67.0,2.0,2.0,Gia Lâm,Hà Nội
4030000000.0000005,75.0,2.0,2.0,Tân Bình,Hồ Chí Minh
5500000000.0,90.0,4.0,4.0,Từ Sơn,Bắc Ninh
6400000000.0,34.0,2.0,1.0,Quận 8,Hồ Chí Minh
3890000000.0,68.0,2.0,2.0,Văn Giang,Hưng Yên
7300000000.0,100.0,3.0,3.0,Ngũ Hành Sơn,Đà Nẵng
4540000000.0,80.0,2.0,2.0,Quận 2,Hồ Chí Minh
3890000000.0,68.0,2.0,2.0,Văn Giang,Hưng Yên
7300000000.0,100.0,3.0,3.0,Ngũ Hành Sơn,Đà Nẵng
4540000000.0,80.0,2.0,2.0,Quận 2,Hồ Chí Minh
3430000000.0,68.0,2.0,2.0,Quận 8,Hồ Chí Minh
12600000000.0,180.0,3.0,3.0,Nha Trang,Khánh Hòa
5200000000.0,146.0,3.0,3.0,Hội An,Quảng Nam
14000000000.0,77.0,2.0,2.0,Phú Nhuận,Hồ Chí Minh
3400000000.0,67.4,2.0,2.0,Quận 8,Hồ Chí Minh
2400000000.0,74.0,2.0,2.0,Tân Phú,Hồ Chí Minh
6300000000.0,33.0,4.0,4.0,Thanh Xuân,Hà Nội
10950000000.0,68.0,2.0,2.0,Hà Đông,Hà Nội
2800000000.0,33.8,1.0,1.0,Quận 9,Hồ Chí Minh
1600000000.0,158.0,3.0,3.0,An Lão,Hải Phòng
205000000.0,60.0,2.0,2.0,Tây Hồ,Hà Nội
17700000000.0,70.0,2.0,2.0,Tây Hồ,Hà Nội
19000000000.0,60.0,2.0,2.0,Cầu Giấy,Hà Nội
1960000000.0,89.0,2.0,2.0,Sơn Tây,Hà Nội
10000000000.0,40.0,5.0,1.0,Cầu Giấy,Hà Nội
18700000000.0,156.0,6.0,5.0,Văn Giang,Hưng Yên
10000000000.0,40.0,5.0,1.0,Cầu Giấy,Hà Nội
18700000000.0,156.0,6.0,5.0,Văn Giang,Hưng Yên
1300000000.0,150.0,2.0,2.0,Bến Lức,Long An
17000000000.0,60.0,2.0,2.0,Ba Đình,Hà Nội
1150000000.0,32.4,1.0,1.0,Thanh Thủy,Phú Thọ
5600000000.0,51.0,2.0,2.0,Hoài Đức,Hà Nội
4800000000.0,200.0,6.0,6.0,Quận 12,Hồ Chí Minh
17500000000.0,70.0,5.0,2.0,Cầu Giấy,Hà Nội
18000000000.0,55.0,2.0,2.0,Đống Đa,Hà Nội
7800000000.0,120.0,3.0,2.0,Cầu Giấy,Hà Nội
10700000000.0,158.39,4.0,3.0,Nam Từ Liêm,Hà Nội
4700000000.0,75.0,2.0,2.0,Cầu Giấy,Hà Nội
20500000000.0,80.0,2.0,2.0,Tây Hồ,Hà Nội
800000000.0,100.0,2.0,2.0,Bà Rịa,Bà Rịa Vũng Tàu
15500000000.0,55.0,2.0,2.0,Cầu Giấy,Hà Nội
1050000000.0,80.0,2.0,2.0,Trảng Bàng,Tây Ninh
2400000000.0,53.0,2.0,1.0,Quận 7,Hồ Chí Minh
5500000000.0,106.0,2.0,2.0,Thanh Xuân,Hà Nội
28500000000.0,100.0,29.0,30.0,Cầu Giấy,Hà Nội
2790000000.0,60.0,4.0,3.0,Kiến An,Hải Phòng
1500000000.0,181.0,3.0,3.0,Bà Rịa,Bà Rịa Vũng Tàu
17000000000.0,50.0,1.0,1.0,Cầu Giấy,Hà Nội
6500000000.0,160.0,13.0,12.0,Quận 12,Hồ Chí Minh
8900000000.0,55.0,4.0,2.0,Nam Từ Liêm,Hà Nội
1500000000.0,217.0,3.0,3.0,Gò Dầu,Tây Ninh
3250000000.0,61.0,2.0,2.0,Hoàng Mai,Hà Nội
16500000000.0,80.0,2.0,2.0,Cầu Giấy,Hà Nội
5900000000.0,80.0,2.0,2.0,Thanh Xuân,Hà Nội
17000000000.0,50.0,1.0,1.0,Cầu Giấy,Hà Nội
6500000000.0,160.0,13.0,12.0,Quận 12,Hồ Chí Minh
8900000000.0,55.0,4.0,2.0,Nam Từ Liêm,Hà Nội
17500000000.0,55.0,2.0,2.0,Cầu Giấy,Hà Nội
16800000000.0,45.0,7.0,8.0,Hai Bà Trưng,Hà Nội
9700000000.0,110.0,2.0,2.0,Tân Phú,Hồ Chí Minh
16500000000.0,50.0,1.0,1.0,Đống Đa,Hà Nội
880000000.0,100.0,2.0,2.0,Bà Rịa,Bà Rịa Vũng Tàu
7800000000.0,44.0,9.0,9.0,Nam Từ Liêm,Hà Nội
4500000000.0,139.0,2.0,2.0,Hóc Môn,Hồ Chí Minh
2800000000.0,68.0,3.0,3.0,Quận 12,Hồ Chí Minh
880000000.0,100.0,2.0,2.0,Bà Rịa,Bà Rịa Vũng Tàu
7800000000.0,44.0,9.0,9.0,Nam Từ Liêm,Hà Nội
4500000000.0,139.0,2.0,2.0,Hóc Môn,Hồ Chí Minh
2800000000.0,68.0,3.0,3.0,Quận 12,Hồ Chí Minh
18500000000.0,60.0,2.0,2.0,Cầu Giấy,Hà Nội
3740000000.0,80.0,2.0,2.0,Bình Tân,Hồ Chí Minh
18000000000.0,50.0,1.0,1.0,Đống Đa,Hà Nội
6500000000.0,101.7,3.0,2.0,Nam Từ Liêm,Hà Nội
3150000000.0,60.0,2.0,1.0,Bình Tân,Hồ Chí Minh
11000000000.0,172.0,3.0,3.0,Cẩm Lệ,Đà Nẵng
1600000000.0,100.0,2.0,2.0,Bà Rịa,Bà Rịa Vũng Tàu
17000000000.0,96.0,6.0,5.0,Văn Giang,Hưng Yên
17900000000.0,86.0,5.0,5.0,Hà Đông,Hà Nội
6200000000.0,110.0,3.0,2.0,Nam Từ Liêm,Hà Nội
4000000000.0,75.0,2.0,2.0,Thanh Xuân,Hà Nội
18000000000.0,62.0,5.0,5.0,Hoàng Mai,Hà Nội
4200000000.0,69.0,2.0,2.0,Nam Từ Liêm,Hà Nội
6280000000.0,153.3,3.0,3.0,Nha Trang,Khánh Hòa
800000000.0,100.0,2.0,2.0,Bà Rịa,Bà Rịa Vũng Tàu
3150000000.0,53.0,2.0,2.0,Quận 9,Hồ Chí Minh
26510000000.0,170.0,3.0,3.0,Hà Đông,Hà Nội
47000000.0,57.0,2.0,2.0,Chương Mỹ,Hà Nội
6000000000.0,94.0,3.0,2.0,Bắc Từ Liêm,Hà Nội
4700000000.0,75.0,2.0,2.0,Quận 10,Hồ Chí Minh
16300000000.0,194.0,3.0,3.0,Nha Trang,Khánh Hòa
6000000000.0,125.0,3.0,2.0,Hà Đông,Hà Nội
7900000000.0,130.0,3.0,2.0,Thanh Xuân,Hà Nội
16850000000.000002,100.0,4.0,2.0,Ngũ Hành Sơn,Đà Nẵng
1380000000.0,40.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
4900000000.0,160.0,6.0,6.0,Cam Ranh,Khánh Hòa
4150000000.0000005,32.0,3.0,4.0,Thanh Trì,Hà Nội
4150000000.0000005,32.0,3.0,4.0,Thanh Trì,Hà Nội
24500000000.0,140.0,6.0,6.0,Ngũ Hành Sơn,Đà Nẵng
850000000.0,100.0,2.0,2.0,Bà Rịa,Bà Rịa Vũng Tàu
7600000000.0,106.0,3.0,2.0,Thanh Xuân,Hà Nội
7000000000.0,146.0,3.0,2.0,Cầu Giấy,Hà Nội
24500000000.0,243.0,3.0,3.0,Sơn Trà,Đà Nẵng
9200000000.0,37.0,3.0,5.0,Long Biên,Hà Nội
12000000000.0,154.5,4.0,3.0,Thanh Xuân,Hà Nội
2350000000.0,75.0,3.0,1.0,Hóc Môn,Hồ Chí Minh
6000000000.0,101.0,2.0,2.0,Cầu Giấy,Hà Nội
16500000000.0,180.0,1.0,2.0,Hải Châu,Đà Nẵng
3550000000.0,39.0,3.0,3.0,Thanh Trì,Hà Nội
10500000000.0,35.0,1.0,1.0,Hai Bà Trưng,Hà Nội
12800000000.0,129.4,4.0,3.0,Nam Từ Liêm,Hà Nội
800000000.0,100.0,2.0,2.0,Bà Rịa,Bà Rịa Vũng Tàu
7100000000.0,142.0,6.0,7.0,Từ Sơn,Bắc Ninh
7600000000.0,102.0,2.0,2.0,Thanh Xuân,Hà Nội
5500000000.0,78.0,3.0,3.0,Cầu Giấy,Hà Nội
7100000000.0,142.0,6.0,7.0,Từ Sơn,Bắc Ninh
7600000000.0,102.0,2.0,2.0,Thanh Xuân,Hà Nội
5500000000.0,78.0,3.0,3.0,Cầu Giấy,Hà Nội
7500000000.0,51.0,2.0,2.0,Hà Đông,Hà Nội
3450000000.0,75.0,2.0,2.0,Quận 8,Hồ Chí Minh
