DistrictId,WardId,StreetId,Size,Type,Characteristics,Urgent,Price
9,102,899,122.0,Đất thổ cư,Mặt tiền,0,6550000000.0
12,152,1328,72.0,Đất thổ cư,Hẻm xe hơi,0,4050000000.0
12,152,1326,51.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,3800000000.0
14,166,1536,52.4,Đất thổ cư,"Nở hậu,Hẻm xe hơi,Thổ cư toàn bộ",0,3250000000.0
13,156,1387,97.5,Đất thổ cư,Mặt tiền,1,11500000000.0
2,17,194,100.0,Đất nền dự án,"Mặt tiền,Thổ cư toàn bộ",0,300000000.0
7,73,576,64.0,Đất thổ cư,Mặt tiền,0,6350000000.0
7,81,725,72.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,5500000000.0
12,153,1357,140.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư 1 phần",0,3999000000.0
14,174,1727,60.0,Đất thổ cư,,0,3400000000.0
20,260,2538,80.0,Đất thổ cư,Mặt tiền,1,1650000000.0
24,311,2752,138.6,Đất thổ cư,Thổ cư toàn bộ,0,4550000000.0
22,289,2631,150.0,Đất thổ cư,,0,580000000.0
9,104,913,63.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,4200000000.0
24,310,2749,110.0,Đất thổ cư,Mặt tiền,0,4740000000.0
13,162,1483,60.0,Đất thổ cư,Hẻm xe hơi,1,3600000000.0
14,170,1649,60.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,2950000000.0
9,103,910,73.0,Đất thổ cư,Hẻm xe hơi,0,2500000000.0
13,159,1455,85.0,Đất thổ cư,,0,4600000000.0
20,264,2552,101.0,Đất thổ cư,,0,950000000.0
20,257,2524,92.8,Đất thổ cư,,1,1200000000.0
9,101,897,52.0,Đất nền dự án,Hẻm xe hơi,0,2350000000.0
9,111,1006,53.0,Đất thổ cư,Hẻm xe hơi,0,2510000000.0
16,211,2017,92.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,7000000000.0
23,306,2733,200.0,Đất thổ cư,Mặt tiền,0,5400000000.0
16,200,1912,60.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,6000000000.0
7,78,659,100.0,Đất thổ cư,"Thổ cư toàn bộ,Mặt tiền",1,2900000000.0
14,172,1670,139.0,Đất nông nghiệp,,0,1600000000.0
9,111,1003,83.3,Đất thổ cư,,0,3300000000.0
2,16,179,59.0,Đất thổ cư,Hẻm xe hơi,0,4900000000.0
14,172,1670,144.0,Đất thổ cư,Hẻm xe hơi,0,8500000000.0
14,173,1698,95.0,Đất thổ cư,,0,6100000000.0
13,159,1445,112.0,Đất thổ cư,,0,4600000000.0
16,209,1997,64.0,Đất thổ cư,Thổ cư toàn bộ,0,3350000000.0
13,165,1521,41.0,Đất nông nghiệp,,0,1800000000.0
13,165,1522,44.0,Đất thổ cư,Hẻm xe hơi,0,3470000000.0
14,166,1546,55.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,3410000000.0
16,211,2013,80.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ,Nở hậu",0,4500000000.0
16,199,1898,73.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,7300000000.0
22,290,2637,242.0,Đất thổ cư,,0,895000000.0
14,166,1536,47.5,Đất thổ cư,"Nở hậu,Thổ cư toàn bộ,Mặt tiền",0,2950000000.0
22,288,2626,197.0,Đất thổ cư,Mặt tiền,1,650000000.0
22,293,2648,174.0,Đất thổ cư,Mặt tiền,0,580000000.0
20,259,2533,105.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ,Mặt tiền",0,1765000000.0
22,283,2609,174.0,Đất thổ cư,Mặt tiền,1,550000000.0
14,171,1656,60.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3500000000.0
23,306,2734,110.0,Đất thổ cư,Mặt tiền,1,1150000000.0
20,253,2495,80.0,Đất thổ cư,,0,1100000000.0
9,105,926,70.0,Đất thổ cư,Mặt tiền,0,7100000000.0
20,256,2519,104.0,Đất nền dự án,"Mặt tiền,Hẻm xe hơi",0,820000000.0
14,170,1645,80.0,Đất thổ cư,Hẻm xe hơi,0,2900000000.0
9,104,918,60.9,Đất thổ cư,Hẻm xe hơi,1,3650000000.0
20,259,2533,114.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,1824000000.0
16,197,1891,70.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,8000000000.0
16,211,2013,75.0,Đất thổ cư,Hẻm xe hơi,0,6100000000.0
20,255,2516,88.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,2300000000.0
9,107,944,160.0,Đất nền dự án,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,11500000000.0
12,144,1243,60.0,Đất thổ cư,,0,3290000000.0
9,101,897,54.0,Đất nền dự án,Thổ cư toàn bộ,0,2200000000.0
9,103,910,86.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,3499000000.0
13,156,1395,72.0,Đất thổ cư,Mặt tiền,0,2400000000.0
12,153,1347,100.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",1,4200000000.0
13,156,1402,158.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ,Nở hậu",0,8700000000.0
24,311,2752,63.0,Đất thổ cư,,0,2500000000.0
20,259,2529,40.0,Đất thổ cư,Mặt tiền,0,320000000.0
20,259,2531,40.0,Đất thổ cư,Hẻm xe hơi,0,320000000.0
12,145,1255,84.0,Đất thổ cư,Hẻm xe hơi,0,6200000000.0
12,153,1362,44.0,Đất thổ cư,,0,380000000.0
24,309,2747,141.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,5100000000.0
15,184,1807,95.0,Đất thổ cư,,1,2100000000.0
23,306,2734,100.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",1,1450000000.0
23,306,2733,58.5,Đất thổ cư,Mặt tiền,0,1050000000.0
16,208,1992,54.7,Đất thổ cư,"Nở hậu,Thổ cư toàn bộ",0,3790000000.0
18,225,2126,190.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,9800000000.0
23,296,2670,110.0,Đất thổ cư,,0,4250000000.0
12,147,1266,72.0,Đất thổ cư,,0,4390000000.0
24,312,2755,80.0,Đất thổ cư,Hẻm xe hơi,0,4600000000.0
22,292,2643,120.0,Đất thổ cư,Mặt tiền,1,540000000.0
9,111,1000,68.0,Đất thổ cư,,0,3280000000.0
20,260,2536,105.0,Đất thổ cư,,1,1900000000.0
13,163,1498,90.0,Đất thổ cư,Hẻm xe hơi,0,2200000000.0
8,98,875,52.0,Đất thổ cư,Mặt tiền,1,5400000000.0
22,293,2648,174.0,Đất thổ cư,Mặt tiền,0,580000000.0
14,173,1685,126.0,Đất thổ cư,Mặt tiền,0,12900000000.0
14,174,1726,80.0,Đất thổ cư,,1,3480000000.0
20,266,2569,64.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,2800000000.0
12,148,1287,150.0,Đất thổ cư,Mặt tiền,0,7200000000.0
14,166,1536,52.0,Đất thổ cư,"Nở hậu,Hẻm xe hơi,Thổ cư toàn bộ",0,3250000000.0
14,166,1536,57.8,Đất thổ cư,,0,3600000000.0
14,166,1536,66.0,Đất thổ cư,"Mặt tiền,Nở hậu,Hẻm xe hơi,Thổ cư toàn bộ",0,4099999999.9999995
22,283,2608,190.0,Đất thổ cư,,0,525000000.0
14,166,1534,46.8,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ,Nở hậu",0,2902000000.0
9,102,901,148.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,11800000000.0
9,107,944,120.0,Đất thổ cư,,0,7500000000.0
13,154,1371,91.0,Đất thổ cư,Hẻm xe hơi,0,3450000000.0
22,287,2621,100.0,Đất thổ cư,"Mặt tiền,Nở hậu,Hẻm xe hơi,Thổ cư toàn bộ",0,2000000000.0
23,296,2669,125.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,650000000.0
8,89,829,60.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,1250000000.0
14,173,1677,100.0,Đất thổ cư,,0,9500000000.0
14,173,1679,150.0,Đất thổ cư,,0,14500000000.0
23,302,2708,100.0,Đất nông nghiệp,Mặt tiền,1,550000000.0
12,152,1321,140.0,Đất thổ cư,Hẻm xe hơi,0,6600000000.0
24,309,2747,88.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,3850000000.0
16,209,1997,59.0,Đất thổ cư,Hẻm xe hơi,0,4250000000.0
24,312,2755,97.01,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3600000000.0
18,225,2119,54.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,3750000000.0
12,153,1349,59.3,Đất thổ cư,Hẻm xe hơi,0,3290000000.0
20,253,2491,91.97,Đất thổ cư,Mặt tiền,1,790000000.0
8,89,824,178.0,Đất thổ cư,,0,7100000000.0
23,296,2670,58.0,Đất thổ cư,,0,1200000000.0
9,101,897,56.0,Đất thổ cư,,0,1200000000.0
23,304,2720,125.0,Đất thổ cư,"Mặt tiền,Nở hậu,Hẻm xe hơi,Thổ cư toàn bộ",1,1600000000.0
12,152,1326,50.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3850000000.0
16,199,1898,64.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,5600000000.0
14,172,1673,56.0,Đất thổ cư,Mặt tiền,0,3900000000.0
13,157,1416,66.0,Đất công nghiệp,,0,750000000.0
7,81,717,88.0,Đất thổ cư,,0,5250000000.0
13,159,1450,80.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,5350000000.0
22,283,2608,133.0,Đất thổ cư,,1,670000000.0
9,109,985,100.0,Đất thổ cư,Hẻm xe hơi,0,6500000000.0
14,166,1546,90.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,5500000000.0
24,312,2755,85.5,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ,Nở hậu",0,5200000000.0
24,312,2757,125.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,8600000000.0
22,279,2698,257.7,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,820000000.0
22,279,2602,215.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,620000000.0
12,153,1354,93.0,Đất thổ cư,Mặt tiền,0,4900000000.0
12,153,1348,282.0,Đất thổ cư,"Mặt tiền,Nở hậu,Thổ cư toàn bộ",0,9500000000.0
23,306,2734,105.0,Đất thổ cư,Mặt tiền,0,3200000000.0
15,184,1807,100.0,Đất thổ cư,,0,10200000000.0
24,309,2747,288.0,Đất thổ cư,Hẻm xe hơi,0,5500000000.0
9,104,913,62.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,3450000000.0
16,209,1994,97.0,Đất thổ cư,Mặt tiền,0,6900000000.0
20,254,2502,100.0,Đất nền dự án,,1,7600000000.0
13,159,1450,60.0,Đất thổ cư,Hẻm xe hơi,0,4000000000.0
9,102,899,120.0,Đất thổ cư,Mặt tiền,0,6900000000.0
13,156,1382,90.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,9290000000.0
24,312,2755,100.0,Đất thổ cư,Mặt tiền,0,8900000000.0
24,312,2755,125.0,Đất thổ cư,Hẻm xe hơi,0,8800000000.0
24,312,2755,170.0,Đất thổ cư,Hẻm xe hơi,0,9500000000.0
13,162,1487,110.0,Đất thổ cư,Mặt tiền,0,5990000000.0
14,170,1626,85.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,3600000000.0
14,172,1670,68.0,Đất thổ cư,Mặt tiền,0,5700000000.0
9,102,900,75.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,2300000000.0
6,68,540,68.0,Đất thổ cư,Mặt tiền,0,8900000000.0
20,261,2541,161.0,Đất thổ cư,,0,1600000000.0
24,310,2748,80.0,Đất thổ cư,Hẻm xe hơi,0,3200000000.0
8,97,868,36.5,Đất thổ cư,,0,2250000000.0
15,184,1807,80.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,8500000000.0
19,245,2365,77.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ,Nở hậu",0,4000000000.0
9,104,921,126.0,Đất thổ cư,Mặt tiền,0,7900000000.0
14,166,1536,63.0,Đất thổ cư,"Mặt tiền,Nở hậu,Thổ cư toàn bộ",1,4000000000.0
12,153,1347,82.0,Đất thổ cư,Hẻm xe hơi,0,3000000000.0
18,225,2119,50.0,Đất thổ cư,Hẻm xe hơi,0,3749000000.0
23,299,2685,109.0,Đất nông nghiệp,"Hẻm xe hơi,Mặt tiền",1,850000000.0
24,310,2748,80.0,Đất nông nghiệp,,1,1200000000.0
12,150,1305,113.0,Đất thổ cư,Hẻm xe hơi,0,3900000000.0
13,154,1371,59.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3170000000.0
9,103,910,98.6,Đất thổ cư,,0,7300000000.0
9,104,913,57.4,Đất thổ cư,Hẻm xe hơi,0,3800000000.0
14,169,1603,80.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu",0,4950000000.0
14,169,1603,50.0,Đất thổ cư,Mặt tiền,0,3700000000.0
19,250,2482,44.5,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3200000000.0
23,306,2735,190.0,Đất thổ cư,"Mặt tiền,Nở hậu,Thổ cư toàn bộ",0,4900000000.0
14,166,1536,57.0,Đất thổ cư,"Mặt tiền,Nở hậu,Thổ cư toàn bộ",1,3710000000.0
14,172,1673,60.0,Đất thổ cư,"Nở hậu,Hẻm xe hơi",0,2950000000.0
22,277,2595,85.0,Đất thổ cư,Hẻm xe hơi,0,1950000000.0
20,253,2495,80.0,Đất thổ cư,,0,1100000000.0
20,253,2495,80.0,Đất thổ cư,Mặt tiền,0,1100000000.0
12,152,1339,60.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3100000000.0
16,203,1949,143.0,Đất thổ cư,Hẻm xe hơi,0,9300000000.0
14,166,1538,10.5,Đất thổ cư,Mặt tiền,1,1650000000.0
23,299,2681,135.0,Đất thổ cư,,0,3290000000.0
20,266,2572,60.0,Đất nông nghiệp,,0,640000000.0
8,97,868,203.0,Đất thổ cư,Mặt tiền,1,8300000000.000001
18,225,2119,48.1,Đất thổ cư,Hẻm xe hơi,0,3600000000.0
16,210,2009,82.0,Đất thổ cư,Hẻm xe hơi,0,5000000000.0
16,208,1992,80.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",1,5650000000.0
9,111,1000,50.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,3100000000.0
24,312,2755,230.0,Đất thổ cư,"Nở hậu,Thổ cư 1 phần",0,4400000000.0
16,206,1974,52.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",1,4067999999.9999995
24,310,2749,110.0,Đất nền dự án,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,4500000000.0
12,152,1331,106.0,Đất thổ cư,,0,1600000000.0
23,297,2673,40.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,650000000.0
13,162,1492,66.0,Đất thổ cư,Hẻm xe hơi,0,3600000000.0
20,254,2511,179.99,Đất nền dự án,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,9500000000.0
13,154,1371,64.0,Đất thổ cư,Hẻm xe hơi,0,1580000000.0
14,173,1679,150.0,Đất thổ cư,,0,14500000000.0
15,184,1805,96.0,Đất thổ cư,Mặt tiền,0,9900000000.0
12,143,1227,100.0,Đất thổ cư,Hẻm xe hơi,0,3800000000.0
9,111,1003,64.0,Đất thổ cư,Thổ cư toàn bộ,0,3150000000.0
15,184,1805,126.0,Đất thổ cư,,0,14500000000.0
23,306,2733,86.0,Đất thổ cư,,0,2370000000.0
12,153,1347,76.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,3850000000.0
23,306,2733,130.0,Đất thổ cư,,0,3280000000.0
12,153,1363,140.0,Đất thổ cư,Hẻm xe hơi,0,6800000000.0
23,302,2709,125.0,Đất thổ cư,,0,450000000.0
12,147,1269,171.0,Đất thổ cư,Mặt tiền,0,8500000000.0
16,206,1975,80.0,Đất thổ cư,,0,4700000000.0
20,259,2533,175.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ,Mặt tiền",0,2975000000.0
23,302,2704,88.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,3600000000.0
15,184,1807,76.0,Đất thổ cư,Mặt tiền,0,9000000000.0
23,302,2704,78.8,Đất thổ cư,Mặt tiền,0,3700000000.0
9,104,913,100.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,3980000000.0
23,301,2694,224.0,Đất thổ cư,Mặt tiền,0,5500000000.0
22,293,2648,155.0,Đất thổ cư,Mặt tiền,1,490000000.0
15,181,1783,52.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,6900000000.0
23,302,2704,88.0,Đất thổ cư,Mặt tiền,0,3700000000.0
9,101,897,50.0,Đất nền dự án,Hẻm xe hơi,0,2200000000.0
12,153,1349,115.0,Đất thổ cư,Mặt tiền,0,3650000000.0
13,157,1421,100.0,Đất nền dự án,Mặt tiền,0,6400000000.0
9,111,1003,56.0,Đất nền dự án,Hẻm xe hơi,1,2600000000.0
9,109,985,88.5,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,5750000000.0
13,165,1518,54.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu",0,3550000000.0
9,103,912,53.0,Đất thổ cư,"Thổ cư toàn bộ,Hẻm xe hơi",0,2603000000.0
20,266,2570,42.0,Đất nông nghiệp,Hẻm xe hơi,0,300000000.0
12,153,1351,52.7,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,3700000000.0
12,153,1358,160.0,Đất thổ cư,Mặt tiền,0,3990000000.0
8,98,878,140.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,5600000000.0
7,78,659,70.0,Đất thổ cư,Hẻm xe hơi,0,3100000000.0
12,145,1254,65.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,3200000000.0
12,150,1309,55.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,5400000000.0
12,153,1362,60.0,Đất thổ cư,,0,4000000000.0
22,279,2698,150.0,Đất thổ cư,Mặt tiền,1,590000000.0
18,225,2121,52.0,Đất thổ cư,Hẻm xe hơi,0,5200000000.0
12,145,1245,88.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền",0,3600000000.0
22,293,2648,20.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",1,665000000.0
14,169,1616,50.0,Đất thổ cư,Hẻm xe hơi,0,4600000000.0
22,277,2593,99.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,2500000000.0
7,81,725,41.8,Đất thổ cư,"Nở hậu,Thổ cư 1 phần",0,2850000000.0
21,269,2576,190.0,Đất thổ cư,Hẻm xe hơi,0,2850000000.0
12,152,1329,70.0,Đất thổ cư,Hẻm xe hơi,0,3390000000.0
13,162,1491,59.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,4099999999.9999995
23,296,2669,105.0,Đất thổ cư,"Thổ cư toàn bộ,Hẻm xe hơi",1,1500000000.0
12,152,1333,72.0,Đất thổ cư,"Mặt tiền,Nở hậu",0,6200000000.0
7,74,589,107.5,Đất thổ cư,Mặt tiền,0,12000000000.0
24,311,2752,120.0,Đất thổ cư,Hẻm xe hơi,0,5000000000.0
24,311,2752,81.0,Đất thổ cư,Hẻm xe hơi,0,3900000000.0
14,174,1727,75.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,3950000000.0
4,42,373,62.6,Đất thổ cư,,0,4400000000.0
9,103,910,51.6,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,3400000000.0
13,154,1371,100.0,Đất nông nghiệp,"Hẻm xe hơi,Không có thổ cư",0,890000000.0
7,74,587,51.0,Đất thổ cư,Thổ cư toàn bộ,0,3250000000.0
9,107,561,133.0,Đất nền dự án,Mặt tiền,0,13290000000.0
12,147,1269,100.4,Đất thổ cư,Hẻm xe hơi,0,3500000000.0
9,111,1003,64.0,Đất thổ cư,Mặt tiền,0,3150000000.0
12,147,1272,132.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,7000000000.0
12,153,1355,120.0,Đất thổ cư,"Mặt tiền,Nở hậu,Thổ cư toàn bộ",0,4900000000.0
15,184,1807,56.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,5450000000.0
23,306,2730,90.0,Đất thổ cư,,0,2290000000.0
22,286,2617,162.0,Đất thổ cư,"Mặt tiền,Nở hậu,Thổ cư toàn bộ",1,695000000.0
12,147,1266,67.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,3450000000.0
13,164,1508,63.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",1,5300000000.0
16,207,1979,187.0,Đất thổ cư,Hẻm xe hơi,0,11000000000.0
23,306,2733,125.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,3200000000.0
16,210,2009,48.0,Đất thổ cư,Nở hậu,0,4500000000.0
16,199,1899,43.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,4099999999.9999995
23,302,2712,100.0,Đất thổ cư,"Nở hậu,Hẻm xe hơi",0,2950000000.0
23,305,2724,159.0,Đất thổ cư,,0,4400000000.0
9,111,1002,119.0,Đất thổ cư,"Nở hậu,Hẻm xe hơi",0,4000000000.0
12,153,1351,75.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,3850000000.0
9,102,900,52.0,Đất thổ cư,Hẻm xe hơi,0,3900000000.0
12,146,1259,72.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,4300000000.0
9,111,1004,52.0,Đất thổ cư,Hẻm xe hơi,0,2950000000.0
9,103,912,52.0,Đất thổ cư,Hẻm xe hơi,0,3200000000.0
12,148,1281,246.0,Đất nông nghiệp,Hẻm xe hơi,0,2900000000.0
13,165,1515,55.0,Đất thổ cư,Mặt tiền,1,5400000000.0
13,160,1461,79.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,6400000000.0
14,175,1740,268.0,Đất thổ cư,Hẻm xe hơi,1,5900000000.0
12,145,1255,93.0,Đất thổ cư,Hẻm xe hơi,0,5000000000.0
13,156,1410,77.5,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,6000000000.0
22,277,2593,115.0,Đất thổ cư,"Thổ cư toàn bộ,Hẻm xe hơi",0,2350000000.0
24,310,2748,100.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,3600000000.0
23,306,2733,64.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền,Thổ cư toàn bộ",0,2980000000.0
12,146,1259,72.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,4350000000.0
9,101,898,83.01,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,2770000000.0
18,225,2119,50.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,3750000000.0
14,168,1570,65.0,Đất thổ cư,,0,3990000000.0
23,302,2713,90.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,3650000000.0
9,109,986,70.0,Đất thổ cư,Hẻm xe hơi,1,2200000000.0
12,149,1297,100.0,Đất thổ cư,Mặt tiền,0,9500000000.0
12,145,1253,50.0,Đất nền dự án,Hẻm xe hơi,0,3420000000.0
23,306,2734,115.0,Đất thổ cư,Hẻm xe hơi,0,3100000000.0
9,102,903,140.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền,Thổ cư toàn bộ",0,6800000000.0
14,173,1703,80.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,10000000000.0
13,162,1492,62.0,Đất thổ cư,Hẻm xe hơi,0,2600000000.0
9,110,988,92.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền,Nở hậu",1,5800000000.0
23,302,2704,88.0,Đất thổ cư,Mặt tiền,0,3690000000.0
6,69,548,115.0,Đất thổ cư,,0,7600000000.0
12,145,1251,52.0,Đất thổ cư,Hẻm xe hơi,0,2980000000.0
22,287,2621,100.0,Đất thổ cư,Mặt tiền,0,2000000000.0
14,166,1536,57.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,3710000000.0
13,159,1455,60.0,Đất thổ cư,Hẻm xe hơi,0,4700000000.0
13,156,1395,105.0,Đất thổ cư,Mặt tiền,0,7900000000.0
13,162,1483,81.0,Đất thổ cư,Hẻm xe hơi,0,4200000000.0
23,302,2709,80.0,Đất thổ cư,,1,1150000000.0
2,15,171,72.0,Đất thổ cư,,0,3800000000.0
20,259,2533,105.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ,Mặt tiền",0,1661000000.0
14,171,1656,80.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu",0,4850000000.0
21,269,2577,198.0,Đất thổ cư,Hẻm xe hơi,1,4200000000.0
9,108,969,57.5,Đất thổ cư,Mặt tiền,0,4200000000.0
20,257,2522,75.0,Đất thổ cư,Mặt tiền,1,1050000000.0
22,283,2608,125.0,Đất thổ cư,Mặt tiền,1,1200000000.0
9,103,911,52.4,Đất thổ cư,Hẻm xe hơi,0,3050000000.0
22,274,2587,82.0,Đất thổ cư,Mặt tiền,0,1100000000.0
14,166,1536,70.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,4550000000.0
24,312,2755,130.0,Đất thổ cư,,0,8000000000.0
24,310,2748,95.7,Đất thổ cư,,0,3850000000.0
24,312,2755,94.0,Đất thổ cư,,0,5740000000.0
20,253,2495,88.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ,Hẻm xe hơi",0,2750000000.0
9,102,902,52.0,Đất thổ cư,Thổ cư toàn bộ,0,2790000000.0
7,73,578,52.0,Đất thổ cư,Hẻm xe hơi,0,2360000000.0
24,310,2748,96.0,Đất thổ cư,,0,3900000000.0
20,262,2545,122.0,Đất thổ cư,,1,1300000000.0
9,102,899,116.5,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,4500000000.0
24,310,2749,125.0,Đất thổ cư,,0,4250000000.0
20,251,2483,60.0,Đất nền dự án,"Mặt tiền,Hẻm xe hơi",0,2533000000.0
14,169,1621,57.0,Đất thổ cư,Mặt tiền,0,3890000000.0
9,104,921,110.0,Đất thổ cư,Mặt tiền,0,5390000000.0
12,145,1255,110.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu",0,8400000000.0
23,303,2716,128.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu",0,4000000000.0
22,286,2617,98.0,Đất thổ cư,,0,800000000.0
22,283,2608,213.0,Đất thổ cư,Mặt tiền,1,700000000.0
