price,rooms,toilets,floors,house_type,furnishing_sell,size,ward,district
6000000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,64.0,Phường Hiệp Tân,Quận Tân Phú
5600000000.0,4,6,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,36.0,Phường 12,Quận Gò Vấp
8350000000.0,5,4,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,48.0,Phường 7,Quận Phú Nhuận
9600000000.0,4,5,2.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,84.0,Phường Bình Trị Đông B,Quận Bình Tân
7200000000.0,4,0,3.0,Nhà phố liền kề,Hoàn thiện cơ bản,100.0,Phường Linh Đông (Quận Thủ Đức cũ),Thành phố Thủ Đức
4850000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,54.0,Phường An Lạc,Quận Bình Tân
1500000000.0,2,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,35.0,Phường Đông Hưng Thuận,Quận 12
5200000000.0,4,5,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,52.0,Thị trấn Nhà Bè,Huyện Nhà Bè
7900000000.0,4,5,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,80.0,Xã Phú Xuân,Huyện Nhà Bè
3950000000.0,3,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,45.0,Phường 15,Quận Tân Bình
1650000000.0,2,3,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,21.0,Xã Phú Xuân,Huyện Nhà Bè
6550000000.0,4,4,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Phường 4,Quận 5
15200000000.0,2,2,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,95.0,Phường 15,Quận Tân Bình
12500000000.0,5,6,5.0,"Nhà ngõ, hẻm",Bàn giao thô,60.5,Phường 2,Quận 8
4500000000.0,6,4,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,36.0,Phường 7,Quận Phú Nhuận
5700000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,56.0,Phường An Lạc,Quận Bình Tân
5880000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.0,Phường 13,Quận Bình Thạnh
6400000000.0,4,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,91.99,Phường 9,Quận 6
999000000.0,2,2,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,59.39,Xã Tân Phú Trung,Huyện Củ Chi
999000000.0,2,2,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,59.39,Xã Tân Phú Trung,Huyện Củ Chi
14000000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,117.0,Phường Sơn Kỳ,Quận Tân Phú
950000000.0,3,3,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,100.0,Xã Tân Kiên,Huyện Bình Chánh
8289999999.999999,4,0,0.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,84.0,Phường Thới An,Quận 12
4750000000.0,2,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,62.0,Phường Sơn Kỳ,Quận Tân Phú
3690000000.0,3,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,68.01,Phường Bình Hưng Hoà B,Quận Bình Tân
4050000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Phường Bình Trị Đông,Quận Bình Tân
5400000000.0,4,3,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,57.0,Phường Bình Trị Đông A,Quận Bình Tân
6390000000.0,3,2,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,50.0,Phường Phước Long A (Quận 9 cũ),Thành phố Thủ Đức
6000000000.0,4,5,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,64.0,Phường Tân Tạo,Quận Bình Tân
5900000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,27.0,Phường 9,Quận 10
8500000000.0,5,4,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,72.0,Xã Bình Hưng,Huyện Bình Chánh
8350000000.0,4,6,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,110.0,Phường 7,Quận 8
6400000000.0,3,3,0.0,Nhà phố liền kề,Hoàn thiện cơ bản,65.0,Phường 11,Quận Gò Vấp
2100000000.0,3,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,64.0,Xã Vĩnh Lộc A,Huyện Bình Chánh
2300000000.0,2,1,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,85.0,Xã Long Thới,Huyện Nhà Bè
1650000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Xã Vĩnh Lộc A,Huyện Bình Chánh
1700000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,52.0,Xã Vĩnh Lộc A,Huyện Bình Chánh
1900000000.0,3,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,70.01,Xã Vĩnh Lộc A,Huyện Bình Chánh
4200000000.0,3,3,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,31.0,Phường 5,Quận 8
2490000000.0,3,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,72.01,Xã Vĩnh Lộc B,Huyện Bình Chánh
3900000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,52.0,Xã Trung Chánh,Huyện Hóc Môn
9500000000.0,5,5,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,64.0,Phường 9,Quận Tân Bình
4260000000.0,3,2,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,72.0,Phường Tân Chánh Hiệp,Quận 12
6550000000.0,5,4,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,105.0,Phường Tân Thuận Đông,Quận 7
9000000000.0,4,4,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,70.0,Phường Tăng Nhơn Phú A (Quận 9 cũ),Thành phố Thủ Đức
4500000000.0,4,3,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,110.0,Xã Xuân Thới Thượng,Huyện Hóc Môn
9000000000.0,6,0,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,41.0,Phường 13,Quận 10
9000000000.0,6,0,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,41.0,Phường 13,Quận 10
1150000000.0,1,1,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,12.0,Phường 3,Quận Gò Vấp
7480000000.0,3,3,4.0,Nhà phố liền kề,Nội thất cao cấp,43.0,Phường 8,Quận Gò Vấp
1090000000.0,2,0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,23.0,Thị trấn Nhà Bè,Huyện Nhà Bè
550000000.0,1,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,16.0,Xã Thới Tam Thôn,Huyện Hóc Môn
6950000000.0,2,2,1.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,92.0,Phường Trường Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức
7000000000.0,5,5,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,139.0,Phường 28,Quận Bình Thạnh
13790000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,72.0,Phường 14,Quận Tân Bình
2950000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,25.0,Phường 8,Quận 4
1450000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Phường Thạnh Lộc,Quận 12
1470000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,30.0,Phường Thạnh Xuân,Quận 12
1850000000.0,4,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.0,Phường Thạnh Lộc,Quận 12
1850000000.0,4,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.0,Phường Thạnh Lộc,Quận 12
5600000000.0,3,3,3.0,Nhà phố liền kề,Hoàn thiện cơ bản,75.0,Xã Phong Phú,Huyện Bình Chánh
1400000000.0,2,1,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,47.99,Thị trấn Hóc Môn,Huyện Hóc Môn
4000000000.0,4,4,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,37.3,Phường Trường Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức
5150000000.0,4,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,49.8,Phường Bình Trị Đông A,Quận Bình Tân
4400000000.0,3,3,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,46.0,Phường 5,Quận Gò Vấp
4950000000.0,3,3,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,49.0,Phường Bình Hưng Hòa,Quận Bình Tân
2550000000.0,5,5,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,64.01,Xã Xuân Thới Thượng,Huyện Hóc Môn
9700000000.0,5,5,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,128.0,Phường Bình Trị Đông,Quận Bình Tân
3950000000.0,3,3,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Phường 15,Quận Gò Vấp
7000000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,57.8,Phường 3,Quận 11
12000000000.0,4,4,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,110.0,Phường Tân Quý,Quận Tân Phú
3000000000.0,2,3,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,63.0,Phường Tân Thới Nhất,Quận 12
12000000000.0,4,4,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,110.0,Phường Tân Quý,Quận Tân Phú
3000000000.0,2,3,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,63.0,Phường Tân Thới Nhất,Quận 12
1240000000.0,3,3,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,45.99,Phường 25,Quận Bình Thạnh
2049999999.9999998,2,2,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,28.0,Phường Hiệp Thành,Quận 12
730000000.0,1,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,20.0,Xã Vĩnh Lộc A,Huyện Bình Chánh
2000000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,26.0,Phường 8,Quận Tân Bình
3300000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,24.0,Phường Tân Thuận Tây,Quận 7
5800000000.0,4,6,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,75.0,Phường 7,Quận Gò Vấp
14600000000.0,6,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,60.0,Phường 10,Quận Phú Nhuận
6100000000.0,5,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,64.0,Phường Bình Trị Đông,Quận Bình Tân
5980000000.0,4,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,46.56,Phường 5,Quận 8
9000000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,80.0,Phường Tân Tạo,Quận Bình Tân
2650000000.0,2,1,2.0,"Nhà ngõ, hẻm",Bàn giao thô,44.0,Phường Trung Mỹ Tây,Quận 12
2650000000.0,2,1,2.0,"Nhà ngõ, hẻm",Bàn giao thô,44.0,Phường Trung Mỹ Tây,Quận 12
6300000000.0,3,5,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,45.0,Phường Phú Thọ Hòa,Quận Tân Phú
5600000000.0,3,4,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,80.0,Xã Bà Điểm,Huyện Hóc Môn
3400000000.0,3,2,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,33.0,Phường Hòa Thạnh,Quận Tân Phú
4000000000.0,3,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,85.0,Thị trấn Nhà Bè,Huyện Nhà Bè
810000000.0,1,1,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,12.0,Phường 26,Quận Bình Thạnh
1700000000.0,1,1,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,14.0,Phường 11,Quận 11
3300000000.0,2,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,36.0,Phường 8,Quận Gò Vấp
3000000000.0,3,2,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,48.0,Xã Đông Thạnh,Huyện Hóc Môn
3800000000.0,6,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,72.6,Phường Bình Trị Đông,Quận Bình Tân
3680000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,30.0,Phường 1,Quận 4
3680000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,30.0,Phường 1,Quận 4
3280000000.0,2,2,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,42.0,Phường Hiệp Thành,Quận 12
5450000000.0,4,5,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,56.0,Xã Vĩnh Lộc A,Huyện Bình Chánh
4500000000.0,3,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,48.0,Phường Bình Hưng Hoà A,Quận Bình Tân
4800000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,42.0,Phường 11,Quận Gò Vấp
2390000000.0,2,0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,25.0,Thị trấn Nhà Bè,Huyện Nhà Bè
8500000000.0,6,6,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,72.0,Phường 11,Quận Gò Vấp
5800000000.0,3,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,68.0,Phường Bình Trị Đông,Quận Bình Tân
2350000000.0,3,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,52.0,Phường An Phú Đông,Quận 12
1850000000.0,2,2,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,12.0,Phường 10,Quận 4
3550000000.0,3,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,52.0,Phường Thạnh Xuân,Quận 12
5650000000.0,4,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,54.0,Phường 9,Quận Gò Vấp
2450000000.0,2,0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,16.2,Phường 1,Quận 8
3600000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,29.2,Phường 13,Quận 8
6400000000.0,4,5,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,61.0,Phường Bình Trưng Tây (Quận 2 cũ),Thành phố Thủ Đức
6600000000.0,4,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,61.0,Phường 12,Quận Bình Thạnh
3550000000.0,3,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,56.0,Phường Tân Hưng,Quận 7
12000000000.0,3,5,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,115.0,Phường 17,Quận Gò Vấp
6950000000.0,5,5,45.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,66.0,Phường Bình Hưng Hoà A,Quận Bình Tân
4750000000.0,4,4,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,31.0,Phường 10,Quận Phú Nhuận
9000000000.0,5,0,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,75.4,Phường 7,Quận Bình Thạnh
4900000000.0,4,5,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,70.0,Phường Bình Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức
4000000000.0,2,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,64.0,Phường 12,Quận Gò Vấp
4900000000.0,4,5,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,70.0,Phường Bình Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức
4000000000.0,2,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,64.0,Phường 12,Quận Gò Vấp
8000000000.0,3,3,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,68.0,Phường 14,Quận Tân Bình
1240000000.0,3,3,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,63.98,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức
11000000000.0,4,4,3.0,Nhà biệt thự,Nội thất đầy đủ,120.0,Xã Phong Phú,Huyện Bình Chánh
5300000000.0,1,1,1.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,75.0,Phường Bình Hưng Hòa,Quận Bình Tân
3300000000.0,2,3,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Phường 14,Quận Gò Vấp
2310000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,20.0,Phường 13,Quận Gò Vấp
2200000000.0,1,1,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,21.0,Phường Tân Hưng,Quận 7
2200000000.0,1,1,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,21.0,Phường Tân Hưng,Quận 7
8250000000.0,6,6,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,95.0,Phường 6,Quận 8
7600000000.0,4,4,1.0,"Nhà ngõ, hẻm",Nội thất cao cấp,94.5,Phường 3,Quận Gò Vấp
2900000000.0,2,3,2.0,Nhà phố liền kề,Nội thất cao cấp,100.0,Xã Phú Hòa Đông,Huyện Củ Chi
4950000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Phường 26,Quận Bình Thạnh
3950000000.0,3,3,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Phường 4,Quận Gò Vấp
7500000000.0,5,6,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,82.0,Phường 6,Quận Bình Thạnh
5500000000.0,3,0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,58.1,Phường Tân Sơn Nhì,Quận Tân Phú
3800000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,32.0,Phường 7,Quận Gò Vấp
4900000000.0,4,0,0.0,Nhà phố liền kề,Hoàn thiện cơ bản,55.0,Phường Hiệp Thành,Quận 12
5480000000.0,5,0,0.0,Nhà phố liền kề,Hoàn thiện cơ bản,59.0,Phường Hiệp Thành,Quận 12
8100000000.0,4,5,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,56.0,Phường 14,Quận Gò Vấp
2500000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,32.0,Phường Bình Hưng Hoà A,Quận Bình Tân
5350000000.0,3,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,56.0,Phường 8,Quận Gò Vấp
12000000000.0,4,4,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,94.0,Phường 5,Quận Gò Vấp
2500000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,32.0,Phường Bình Hưng Hoà A,Quận Bình Tân
5350000000.0,3,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,56.0,Phường 8,Quận Gò Vấp
12000000000.0,4,4,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,94.0,Phường 5,Quận Gò Vấp
5990000000.0,4,5,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,63.0,Phường Bình Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức
650000000.0,1,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,14.0,Phường 15,Quận 8
4950000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,26.0,Phường 4,Quận 4
5200000000.0,4,3,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,50.0,Thị trấn Nhà Bè,Huyện Nhà Bè
6500000000.0,4,4,3.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,86.1,Phường Tân Chánh Hiệp,Quận 12
7600000000.0,5,4,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,72.0,Phường 12,Quận Gò Vấp
5500000000.0,4,3,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,45.0,Phường Bình Trị Đông,Quận Bình Tân
5990000000.0,1,1,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,56.0,Phường Bình Trưng Tây (Quận 2 cũ),Thành phố Thủ Đức
3500000000.0,2,0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,42.0,Phường 11,Quận Tân Bình
4000000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,48.0,Phường Tân Chánh Hiệp,Quận 12
4500000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,60.0,Phường Bình Hưng Hoà A,Quận Bình Tân
3500000000.0,2,0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,42.0,Phường 11,Quận Tân Bình
4000000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,48.0,Phường Tân Chánh Hiệp,Quận 12
4500000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,60.0,Phường Bình Hưng Hoà A,Quận Bình Tân
5400000000.0,5,5,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,80.0,Phường Bình Trị Đông A,Quận Bình Tân
680000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,80.0,Thị trấn Tân Túc,Huyện Bình Chánh
9500000000.0,4,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,76.0,Phường Bình Thuận,Quận 7
2490000000.0,1,0,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,24.0,Phường 24,Quận Bình Thạnh
8500000000.0,3,2,1.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,120.01,Xã Vĩnh Lộc B,Huyện Bình Chánh
5300000000.0,3,4,3.0,Nhà phố liền kề,Nội thất cao cấp,50.0,Phường Thạnh Xuân,Quận 12
7650000000.0,3,3,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,70.0,Phường 15,Quận Tân Bình
7500000000.0,1,1,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,125.0,Phường An Lạc,Quận Bình Tân
3860000000.0,2,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,36.0,Phường 3,Quận Gò Vấp
4750000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,54.0,Phường Phú Thọ Hòa,Quận Tân Phú
13600000000.0,5,6,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,80.0,Phường 13,Quận Bình Thạnh
7200000000.0,4,3,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,40.0,Phường 2,Quận Bình Thạnh
8950000000.0,6,5,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,86.0,Phường 3,Quận 8
6790000000.0,5,6,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,65.2,Phường 11,Quận Gò Vấp
7000000000.0,2,1,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,84.01,Phường 2,Quận 8
12500000000.0,10,6,5.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,100.0,Phường Tây Thạnh,Quận Tân Phú
12000000000.0,6,0,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,80.0,Phường 13,Quận Phú Nhuận
12000000000.0,6,0,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,80.0,Phường 13,Quận Phú Nhuận
7500000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,65.0,Phường Phú Mỹ,Quận 7
4550000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,37.0,Phường 5,Quận 8
8090000000.0,4,5,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,50.0,Phường 16,Quận Gò Vấp
5000000000.0,4,4,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,60.02,Phường 9,Quận 8
1850000000.0,2,0,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,21.0,Phường 14,Quận Gò Vấp
8700000000.0,1,1,1.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,80.0,Phường Bình Trị Đông,Quận Bình Tân
695000000.0,1,1,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,15.0,Phường Tân Kiểng,Quận 7
4450000000.0,3,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,48.0,Phường Tân Quý,Quận Tân Phú
3700000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,36.5,Phường Bình Hưng Hoà A,Quận Bình Tân
4400000000.0,2,2,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,30.0,Phường Phú Trung,Quận Tân Phú
6900000000.0,4,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,97.01,Phường 8,Quận 8
2950000000.0,3,3,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,15.0,Phường 16,Quận 4
4000000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,27.0,Phường 11,Quận Bình Thạnh
4000000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,27.0,Phường 11,Quận Bình Thạnh
2350000000.0,3,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,54.0,Phường An Phú Đông,Quận 12
6500000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,59.0,Phường Tân Thuận Tây,Quận 7
7250000000.0,4,3,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,37.7,Phường 2,Quận Bình Thạnh
3450000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,16.0,Phường 12,Quận Bình Thạnh
9500000000.0,3,3,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,50.0,Phường Phú Thọ Hòa,Quận Tân Phú
8199999999.999999,10,6,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,63.0,Phường 9,Quận Tân Bình
3850000000.0,6,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,40.0,Phường Tân Thuận Đông,Quận 7
6500000000.0,10,6,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,56.0,Phường Tân Thới Hiệp,Quận 12
14500000000.0,8,6,2.0,Nhà phố liền kề,Hoàn thiện cơ bản,120.0,Phường 13,Quận Tân Bình
5900000000.0,5,5,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,57.0,Phường Phú Thuận,Quận 7
9000000000.0,6,6,6.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,40.96,Phường 13,Quận 10
710000000.0,1,1,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,12.0,Phường Hiệp Thành,Quận 12
4800000000.0,5,5,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Phường Bình Hưng Hoà B,Quận Bình Tân
10600000000.0,5,5,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,120.0,Phường Bình Trị Đông,Quận Bình Tân
