price,rooms,toilets,floors,house_type,furnishing_sell,size,district,province
7900000000.0,4,5,0.0,"Nhà ngõ, hẻm",,47.4987974987975,Quận Bình Tân,Hồ Chí Minh
4350000000.0,5,0,4.0,Nhà phố liền kề,Nội thất đầy đủ,61.00126209507783,Quận 12,Hồ Chí Minh
7500000000.0,4,4,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.0,Thành phố Thủ Đức,Hồ Chí Minh
4150000000.0000005,4,0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,55.997841047092166,Quận 12,Hồ Chí Minh
4500000000.0,3,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,61.000406669377796,Quận Gò Vấp,Hồ Chí Minh
6500000000.0,3,2,2.0,"Nhà ngõ, hẻm",,36.99908925318761,Quận 3,Hồ Chí Minh
1200000000.0,4,4,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,100.0,Huyện Bình Chánh,Hồ Chí Minh
6500000000.0,2,2,1.0,"Nhà mặt phố, mặt tiền",,76.99597251836057,Quận Bình Tân,Hồ Chí Minh
4600000000.0,3,3,1.0,Nhà phố liền kề,,91.50586831111995,Huyện Hóc Môn,Hồ Chí Minh
7950000000.0,4,4,0.0,"Nhà ngõ, hẻm",,61.997972393355695,Quận Phú Nhuận,Hồ Chí Minh
11990000000.0,5,5,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,77.00211932438508,Quận Bình Thạnh,Hồ Chí Minh
7000000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,53.99984571472653,Quận Gò Vấp,Hồ Chí Minh
2700000000.0,1,0,1.0,"Nhà ngõ, hẻm",,48.0,Huyện Bình Chánh,Hồ Chí Minh
2550000000.0,5,5,0.0,"Nhà ngõ, hẻm",,85.0,Huyện Hóc Môn,Hồ Chí Minh
9200000000.0,4,5,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,92.0,Huyện Nhà Bè,Hồ Chí Minh
7890000000.0,4,5,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,70.00266169816342,Quận Bình Thạnh,Hồ Chí Minh
6690000000.0,4,4,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,70.0010463534582,Quận Bình Thạnh,Hồ Chí Minh
6690000000.0,4,4,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,70.0010463534582,Quận Bình Thạnh,Hồ Chí Minh
5990000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,52.00104175709697,Quận Gò Vấp,Hồ Chí Minh
10900000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,42.99972385498442,Quận 3,Hồ Chí Minh
8500000000.0,5,5,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,110.00388248997024,Quận Bình Tân,Hồ Chí Minh
5180000000.0,3,2,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,47.998517420311344,Quận Gò Vấp,Hồ Chí Minh
3500000000.0,2,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,47.99780581459133,Quận 12,Hồ Chí Minh
5600000000.0,2,2,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,56.0,Quận Tân Phú,Hồ Chí Minh
3500000000.0,2,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,47.99780581459133,Quận 12,Hồ Chí Minh
5150000000.0,4,4,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,61.49988058275615,Quận 8,Hồ Chí Minh
3700000000.0,4,4,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,41.99772985244041,Quận Bình Thạnh,Hồ Chí Minh
5990000000.0,2,2,2.0,"Nhà mặt phố, mặt tiền",,34.799279614245044,Quận 8,Hồ Chí Minh
5570000000.0,4,4,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,49.00149555731503,Quận 8,Hồ Chí Minh
3450000000.0,4,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,50.0,Quận Phú Nhuận,Hồ Chí Minh
2650000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,20.0,Quận Gò Vấp,Hồ Chí Minh
9500000000.0,10,6,0.0,"Nhà ngõ, hẻm",,60.001263184488096,Quận Bình Thạnh,Hồ Chí Minh
4300000000.0,4,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,59.99720943211943,Quận Gò Vấp,Hồ Chí Minh
12500000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,72.00046080294914,Quận 8,Hồ Chí Minh
6250000000.0,5,5,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,68.001305625068,Quận Bình Tân,Hồ Chí Minh
2690000000.0,2,2,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,28.000416363068595,Quận Bình Tân,Hồ Chí Minh
4950000000.0,3,0,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,25.0,Quận 3,Hồ Chí Minh
1200000000.0,1,1,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,17.99910004499775,Quận Bình Tân,Hồ Chí Minh
1550000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,37.001671043208404,Quận Bình Thạnh,Hồ Chí Minh
6500000000.0,3,2,1.0,Nhà biệt thự,Hoàn thiện cơ bản,116.0092807424594,Thành phố Thủ Đức,Hồ Chí Minh
5100000000.0,2,2,1.0,"Nhà ngõ, hẻm",Bàn giao thô,48.0,Quận Gò Vấp,Hồ Chí Minh
2500000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,53.99568034557235,Huyện Hóc Môn,Hồ Chí Minh
6500000000.0,10,0,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,128.00315084679008,Quận 12,Hồ Chí Minh
5600000000.0,4,3,3.0,"Nhà ngõ, hẻm",,40.99860897576689,Quận 11,Hồ Chí Minh
595000000.0,2,2,0.0,"Nhà mặt phố, mặt tiền",,10.0,Huyện Hóc Môn,Hồ Chí Minh
4550000000.0,4,3,3.0,"Nhà ngõ, hẻm",Bàn giao thô,64.00337600225066,Quận Bình Tân,Hồ Chí Minh
1080000000.0,2,1,1.0,"Nhà ngõ, hẻm",,20.99941668286992,Quận 12,Hồ Chí Minh
4750000000.0,2,3,3.0,"Nhà ngõ, hẻm",,31.999461061708434,Quận Tân Phú,Hồ Chí Minh
10800000000.0,10,6,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,115.00372697263337,Quận Tân Phú,Hồ Chí Minh
950000000.0,3,2,1.0,"Nhà ngõ, hẻm",,100.0,Huyện Bình Chánh,Hồ Chí Minh
5800000000.0,5,5,5.0,"Nhà ngõ, hẻm",,30.00051725029742,Quận Bình Thạnh,Hồ Chí Minh
6500000000.0,4,5,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,64.00157542339504,Quận Tân Phú,Hồ Chí Minh
8500000000.0,6,6,4.0,"Nhà mặt phố, mặt tiền",,100.0,Huyện Bình Chánh,Hồ Chí Minh
8500000000.0,6,6,4.0,"Nhà mặt phố, mặt tiền",,100.0,Huyện Bình Chánh,Hồ Chí Minh
7800000000.0,3,3,0.0,"Nhà ngõ, hẻm",,60.0,Quận Tân Phú,Hồ Chí Minh
2350000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,31.998910675381264,Quận 12,Hồ Chí Minh
1390000000.0,3,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,41.60431008680036,Quận 12,Hồ Chí Minh
5980000000.0,4,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,54.000361206429474,Quận 11,Hồ Chí Minh
2390000000.0,2,2,22.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,24.00080337417152,Quận Bình Tân,Hồ Chí Minh
10000000000.0,1,0,0.0,"Nhà mặt phố, mặt tiền",,84.99787505312368,Quận 8,Hồ Chí Minh
355000000.0,3,2,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,10.0,Huyện Hóc Môn,Hồ Chí Minh
3500000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,40.0,Quận 7,Hồ Chí Minh
5600000000.0,2,2,2.0,"Nhà ngõ, hẻm",,60.002142933676204,Quận Bình Tân,Hồ Chí Minh
1050000000.0,2,1,0.0,"Nhà mặt phố, mặt tiền",,61.0110400929692,Huyện Hóc Môn,Hồ Chí Minh
5500000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,46.59832246039143,Quận 7,Hồ Chí Minh
9200000000.0,4,5,4.0,Nhà phố liền kề,Nội thất cao cấp,90.00195656427313,Quận Bình Tân,Hồ Chí Minh
1050000000.0,3,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,100.0,Huyện Bình Chánh,Hồ Chí Minh
325000000.0,2,3,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,10.0,Huyện Hóc Môn,Hồ Chí Minh
6800000000.0,4,5,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,58.00068236096895,Quận 7,Hồ Chí Minh
11990000000.0,4,5,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,62.999159310634724,Quận Phú Nhuận,Hồ Chí Minh
370000000.0,2,1,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,20.0,Huyện Hóc Môn,Hồ Chí Minh
5650000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,65.0023009664059,Quận Gò Vấp,Hồ Chí Minh
3400000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,37.000761780389595,Thành phố Thủ Đức,Hồ Chí Minh
6700000000.0,5,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,42.00100300902708,Quận Bình Thạnh,Hồ Chí Minh
5600000000.0,3,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,47.99862861061113,Quận Gò Vấp,Hồ Chí Minh
5500000000.0,4,5,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,80.0,Huyện Nhà Bè,Hồ Chí Minh
13000000000.0,8,6,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,71.99822773593266,Quận Bình Thạnh,Hồ Chí Minh
4500000000.0,4,3,0.0,"Nhà ngõ, hẻm",,55.998008959681435,Quận Bình Tân,Hồ Chí Minh
5000000000.0,2,2,0.0,"Nhà mặt phố, mặt tiền",,26.300562832044605,Quận 6,Hồ Chí Minh
6850000000.0,3,4,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,32.00037372699243,Quận Phú Nhuận,Hồ Chí Minh
8199999999.999999,6,6,3.0,Nhà biệt thự,Nội thất cao cấp,112.00655648135499,Quận 12,Hồ Chí Minh
2280000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,30.0,Quận 8,Hồ Chí Minh
5250000000.0,5,2,2.0,"Nhà ngõ, hẻm",,43.001064788270945,Quận 6,Hồ Chí Minh
3000000000.0,2,1,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,40.0,Quận Tân Phú,Hồ Chí Minh
8700000000.0,4,5,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,55.998970133882594,Quận Tân Bình,Hồ Chí Minh
950000000.0,1,1,1.0,"Nhà ngõ, hẻm",Bàn giao thô,35.998484274346346,Quận 12,Hồ Chí Minh
3700000000.0,3,2,2.0,"Nhà ngõ, hẻm",,40.0,Quận Bình Tân,Hồ Chí Minh
3500000000.0,2,2,2.0,"Nhà ngõ, hẻm",,28.999917143093878,Quận Bình Thạnh,Hồ Chí Minh
1550000000.0,2,1,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,24.001238773614123,Huyện Bình Chánh,Hồ Chí Minh
9200000000.0,6,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,95.00206526228831,Quận Gò Vấp,Hồ Chí Minh
6000000000.0,6,6,0.0,"Nhà ngõ, hẻm",,102.40655401945725,Thành phố Thủ Đức,Hồ Chí Minh
7600000000.0,4,2,1.0,"Nhà ngõ, hẻm",,95.99595806492358,Quận Gò Vấp,Hồ Chí Minh
3330000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,24.0,Quận Gò Vấp,Hồ Chí Minh
530000000.0,1,1,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,15.9975852701479,Quận 12,Hồ Chí Minh
10200000000.0,1,1,0.0,"Nhà ngõ, hẻm",,134.79582397251224,Quận Bình Tân,Hồ Chí Minh
9600000000.0,5,6,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Quận 8,Hồ Chí Minh
9600000000.0,5,6,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Quận 8,Hồ Chí Minh
2250000000.0,3,2,2.0,"Nhà ngõ, hẻm",,42.99636919549016,Quận 12,Hồ Chí Minh
4500000000.0,2,1,0.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,90.0,Huyện Hóc Môn,Hồ Chí Minh
1250000000.0,3,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,86.50519031141869,Huyện Bình Chánh,Hồ Chí Minh
4050000000.0,2,1,0.0,"Nhà ngõ, hẻm",,42.998195137488054,Quận Gò Vấp,Hồ Chí Minh
13200000000.0,5,6,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,80.0,Quận 8,Hồ Chí Minh
2250000000.0,2,1,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,24.0,Quận 8,Hồ Chí Minh
12000000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,80.0,Quận 8,Hồ Chí Minh
7800000000.0,6,3,2.0,"Nhà ngõ, hẻm",,106.99588477366255,Quận Bình Tân,Hồ Chí Minh
4600000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,32.0,Quận 8,Hồ Chí Minh
11500000000.0,5,5,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,80.0,Quận 8,Hồ Chí Minh
13700000000.0,4,4,4.0,"Nhà mặt phố, mặt tiền",,92.49881844574978,Quận 7,Hồ Chí Minh
4000000000.0,2,2,0.0,"Nhà ngõ, hẻm",,55.998880022399554,Quận Tân Phú,Hồ Chí Minh
9900000000.0,10,6,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,100.0,Quận Tân Phú,Hồ Chí Minh
400000000.0,2,2,1.0,"Nhà ngõ, hẻm",Bàn giao thô,16.0,Huyện Hóc Môn,Hồ Chí Minh
2400000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,32.99876254640451,Quận Bình Tân,Hồ Chí Minh
12000000000.0,4,3,0.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,82.00082000820008,Quận 6,Hồ Chí Minh
6050000000.0,4,5,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,60.00198353664584,Quận 12,Hồ Chí Minh
700000000.0,3,3,0.0,"Nhà mặt phố, mặt tiền",,125.0,Huyện Hóc Môn,Hồ Chí Minh
8900000000.0,4,5,5.0,"Nhà mặt phố, mặt tiền",,31.999424729443067,Quận 3,Hồ Chí Minh
3200000000.0,2,2,2.0,"Nhà ngõ, hẻm",,29.99906252929596,Quận 7,Hồ Chí Minh
6200000000.0,2,4,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,36.999462911022256,Quận 11,Hồ Chí Minh
4680000000.0,3,3,4.0,"Nhà ngõ, hẻm",,30.0,Quận 8,Hồ Chí Minh
4680000000.0,3,3,4.0,"Nhà ngõ, hẻm",,30.0,Quận 8,Hồ Chí Minh
7700000000.0,2,2,1.0,"Nhà mặt phố, mặt tiền",,103.49462365591398,Thành phố Thủ Đức,Hồ Chí Minh
990000000.0,3,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,100.0,Huyện Bình Chánh,Hồ Chí Minh
6400000000.0,2,2,2.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,32.0,Quận 8,Hồ Chí Minh
5800000000.0,1,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,53.998696583185925,Quận Bình Thạnh,Hồ Chí Minh
8300000000.000001,2,0,2.0,"Nhà ngõ, hẻm",,100.00000000000001,Quận 11,Hồ Chí Minh
5090000000.0,4,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,34.999656191982396,Quận Bình Thạnh,Hồ Chí Minh
5090000000.0,4,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,34.999656191982396,Quận Bình Thạnh,Hồ Chí Minh
2300000000.0,4,0,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,37.99768709730712,Quận Bình Tân,Hồ Chí Minh
7600000000.0,5,5,4.0,"Nhà mặt phố, mặt tiền",,64.0,Quận Bình Tân,Hồ Chí Minh
1980000000.0,2,0,1.0,"Nhà ngõ, hẻm",,35.00088386070355,Quận Bình Tân,Hồ Chí Minh
3000000000.0,4,0,2.0,"Nhà ngõ, hẻm",,35.00175008750438,Quận Bình Tân,Hồ Chí Minh
2200000000.0,2,0,1.0,"Nhà ngõ, hẻm",,40.0,Quận Bình Tân,Hồ Chí Minh
2200000000.0,2,0,1.0,"Nhà ngõ, hẻm",,30.001363698349923,Quận Bình Tân,Hồ Chí Minh
1700000000.0,2,0,2.0,"Nhà ngõ, hẻm",,29.99823539791777,Quận Bình Tân,Hồ Chí Minh
6800000000.0,3,3,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,68.0,Quận Bình Tân,Hồ Chí Minh
2390000000.0,2,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,27.999062792877226,Quận 8,Hồ Chí Minh
2150000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,40.0,Quận Bình Tân,Hồ Chí Minh
11200000000.0,5,6,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,59.99892859056088,Quận Tân Bình,Hồ Chí Minh
7000000000.0,3,3,4.0,"Nhà ngõ, hẻm",,48.001097167935264,Quận Tân Bình,Hồ Chí Minh
9500000000.0,4,2,2.0,"Nhà ngõ, hẻm",,67.00049368784822,Quận 11,Hồ Chí Minh
5500000000.0,3,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,42.80155642023346,Quận Gò Vấp,Hồ Chí Minh
6600000000.0,3,4,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,50.0,Quận 6,Hồ Chí Minh
8900000000.0,2,2,1.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,64.00115058248238,Quận Tân Phú,Hồ Chí Minh
3390000000.0,2,2,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,63.99848971115726,Huyện Hóc Môn,Hồ Chí Minh
1780000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,17.999797755081403,Quận 12,Hồ Chí Minh
9150000000.0,5,5,0.0,"Nhà ngõ, hẻm",,54.0014164305949,Quận 8,Hồ Chí Minh
6500000000.0,4,0,3.0,"Nhà mặt phố, mặt tiền",,63.002810894639914,Thành phố Thủ Đức,Hồ Chí Minh
1480000000.0,3,2,1.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,110.03717472118959,Huyện Bình Chánh,Hồ Chí Minh
1480000000.0,3,2,1.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,110.03717472118959,Huyện Bình Chánh,Hồ Chí Minh
3750000000.0,3,2,2.0,"Nhà mặt phố, mặt tiền",,60.0,Huyện Hóc Môn,Hồ Chí Minh
2310000000.0,2,2,0.0,"Nhà ngõ, hẻm",,26.99859747545582,Quận Gò Vấp,Hồ Chí Minh
6000000000.0,5,0,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,100.0,Thành phố Thủ Đức,Hồ Chí Minh
2220000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,55.00495540138751,Quận Bình Tân,Hồ Chí Minh
2500000000.0,4,4,0.0,"Nhà ngõ, hẻm",Bàn giao thô,63.00403225806452,Quận 12,Hồ Chí Minh
825000000.0,3,2,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,100.0,Huyện Bình Chánh,Hồ Chí Minh
2750000000.0,3,3,3.0,"Nhà ngõ, hẻm",,17.99973818562639,Quận 8,Hồ Chí Minh
7000000000.0,5,5,0.0,"Nhà ngõ, hẻm",,80.0,Quận Bình Tân,Hồ Chí Minh
12000000000.0,4,4,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,75.00468779298706,Quận Tân Bình,Hồ Chí Minh
2600000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,60.00461573967228,Huyện Bình Chánh,Hồ Chí Minh
7500000000.0,7,6,0.0,"Nhà ngõ, hẻm",,108.99578549629415,Quận Bình Tân,Hồ Chí Minh
7780000000.0,4,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,75.99882778157664,Quận Gò Vấp,Hồ Chí Minh
2770000000.0,3,3,7.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,57.99832495812395,Quận 5,Hồ Chí Minh
6650000000.0,4,5,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,56.0,Quận Gò Vấp,Hồ Chí Minh
12000000000.0,4,6,0.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,100.0,Quận Bình Tân,Hồ Chí Minh
6650000000.0,4,5,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,56.0,Quận Gò Vấp,Hồ Chí Minh
12000000000.0,4,6,0.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,100.0,Quận Bình Tân,Hồ Chí Minh
9250000000.0,5,4,1.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,97.99766924462337,Quận Gò Vấp,Hồ Chí Minh
4800000000.0,3,2,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,25.0,Quận Bình Tân,Hồ Chí Minh
5850000000.0,3,4,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,45.0,Quận Gò Vấp,Hồ Chí Minh
7200000000.0,2,2,2.0,"Nhà ngõ, hẻm",,60.0,Quận Tân Bình,Hồ Chí Minh
5000000000.0,2,1,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,127.00025400050801,Quận 12,Hồ Chí Minh
7800000000.0,4,5,4.0,"Nhà ngõ, hẻm",,66.00101540023692,Quận 6,Hồ Chí Minh
2200000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,40.0,Quận Bình Tân,Hồ Chí Minh
4500000000.0,4,3,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,38.00033778078027,Quận Bình Tân,Hồ Chí Minh
2300000000.0,2,2,2.0,Nhà phố liền kề,Nội thất cao cấp,39.00288282177378,Quận Bình Tân,Hồ Chí Minh
3950000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,48.00097217158829,Quận Bình Tân,Hồ Chí Minh
4250000000.0,2,2,1.0,"Nhà ngõ, hẻm",Nội thất cao cấp,35.99864475690327,Quận Tân Bình,Hồ Chí Minh
7590000000.0,5,5,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,79.99578414839797,Quận 12,Hồ Chí Minh
7700000000.0,4,4,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,77.0,Quận Gò Vấp,Hồ Chí Minh
13500000000.0,4,4,0.0,Nhà phố liền kề,,144.0,Thành phố Thủ Đức,Hồ Chí Minh
6450000000.0,5,6,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,68.0021085925145,Quận Bình Tân,Hồ Chí Minh
2890000000.0,2,2,1.0,"Nhà ngõ, hẻm",,32.000885837670246,Quận Bình Thạnh,Hồ Chí Minh
13500000000.0,4,4,0.0,Nhà phố liền kề,,144.0,Thành phố Thủ Đức,Hồ Chí Minh
6450000000.0,5,6,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,68.0021085925145,Quận Bình Tân,Hồ Chí Minh
2890000000.0,2,2,1.0,"Nhà ngõ, hẻm",,32.000885837670246,Quận Bình Thạnh,Hồ Chí Minh
7450000000.0,4,5,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,50.999452354874045,Quận Tân Phú,Hồ Chí Minh
8199999999.999999,4,4,0.0,Nhà phố liền kề,,75.00228665508094,Thành phố Thủ Đức,Hồ Chí Minh
4950000000.0,3,3,0.0,"Nhà ngõ, hẻm",,63.00114547537228,Huyện Hóc Môn,Hồ Chí Minh
6950000000.0,2,2,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,45.99907339996029,Quận Tân Bình,Hồ Chí Minh
680000000.0,2,1,0.0,"Nhà ngõ, hẻm",,17.99894123875066,Quận 12,Hồ Chí Minh
3800000000.0,2,2,2.0,"Nhà ngõ, hẻm",,27.000142106011083,Quận Bình Thạnh,Hồ Chí Minh
7500000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,65.99788806758184,Quận Gò Vấp,Hồ Chí Minh
5300000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,38.99926416482708,Quận Tân Bình,Hồ Chí Minh
1450000000.0,2,2,2.0,"Nhà ngõ, hẻm",,40.0,Huyện Hóc Môn,Hồ Chí Minh
1450000000.0,2,2,2.0,"Nhà ngõ, hẻm",,40.0,Huyện Hóc Môn,Hồ Chí Minh
4900000000.0,3,2,0.0,"Nhà mặt phố, mặt tiền",,75.00382672585336,Thành phố Thủ Đức,Hồ Chí Minh
1350000000.0,2,2,1.0,Nhà phố liền kề,Hoàn thiện cơ bản,35.00129634430905,Quận 12,Hồ Chí Minh
6200000000.0,2,0,0.0,"Nhà ngõ, hẻm",,68.99621633652347,Quận Tân Phú,Hồ Chí Minh
4150000000.0000005,3,2,2.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,67.99934458463052,Huyện Hóc Môn,Hồ Chí Minh
7500000000.0,5,0,0.0,"Nhà ngõ, hẻm",,60.0,Quận Tân Phú,Hồ Chí Minh
6400000000.0,2,0,0.0,"Nhà ngõ, hẻm",,73.99699387212395,Quận Tân Phú,Hồ Chí Minh
3600000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,45.0,Quận Gò Vấp,Hồ Chí Minh
13000000000.0,6,6,3.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,110.40339702760085,Huyện Nhà Bè,Hồ Chí Minh
8000000000.0,4,5,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,67.99830004249894,Quận Tân Phú,Hồ Chí Minh
350000000.0,2,2,0.0,"Nhà ngõ, hẻm",,54.01234567901235,Huyện Hóc Môn,Hồ Chí Minh
4700000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,45.20100019234468,Quận Tân Bình,Hồ Chí Minh
350000000.0,2,2,0.0,"Nhà ngõ, hẻm",,54.01234567901235,Huyện Hóc Môn,Hồ Chí Minh
4700000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,45.20100019234468,Quận Tân Bình,Hồ Chí Minh
4600000000.0,3,2,2.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,90.00195656427313,Huyện Hóc Môn,Hồ Chí Minh
6500000000.0,4,4,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,52.0,Quận Tân Bình,Hồ Chí Minh
